compound	Species	V1	Var	Mean	VarShare
C00022	4435934	378756.673668476	7089528369.79243	-2546.45921495983	5.34248054189768e-05
C00022	443620	-1347835.54015963	7089528369.79243	-2546.45921495983	-0.000190116389956571
C00022	4437875	98354.3854625047	7089528369.79243	-2546.45921495983	1.38731916049e-05
C00022	4439360	76376.2674241675	7089528369.79243	-2546.45921495983	1.07731097811241e-05
C00022	4440360	8532097.91229854	7089528369.79243	-2546.45921495983	0.00120347891527633
C00022	4440624	-764022.591997206	7089528369.79243	-2546.45921495983	-0.000107767760018086
C00022	4440970	10504997.9852701	7089528369.79243	-2546.45921495983	0.00148176259933321
C00022	4442899	0	7089528369.79243	-2546.45921495983	0
C00022	4443094	8076198.40217328	7089528369.79243	-2546.45921495983	0.00113917287313285
C00022	4444771	-4116343.86281144	7089528369.79243	-2546.45921495983	-0.000580623089167772
C00022	4446898	-44681.3689453657	7089528369.79243	-2546.45921495983	-6.30244589128768e-06
C00022	4447176	-165115.579394024	7089528369.79243	-2546.45921495983	-2.32900654009032e-05
C00022	4448052	-1307717.79963203	7089528369.79243	-2546.45921495983	-0.000184457658030405
C00022	4449236	-175094.161052016	7089528369.79243	-2546.45921495983	-2.46975753419748e-05
C00022	4449518	6994491853.3139	7089528369.79243	-2546.45921495983	0.986594804122166
C00022	4449524	-2830210.53766046	7089528369.79243	-2546.45921495983	-0.000399209988314543
C00022	4449526	154956.185384358	7089528369.79243	-2546.45921495983	2.1857051315939e-05
C00022	4449633	-528085.074606991	7089528369.79243	-2546.45921495983	-7.44880402562593e-05
C00022	4449851	-291823.60175336	7089528369.79243	-2546.45921495983	-4.1162625569958e-05
C00022	4449984	4436472.13144972	7089528369.79243	-2546.45921495983	0.00062577817592958
C00022	4451901	0	7089528369.79243	-2546.45921495983	0
C00022	4452613	-42204.6164198354	7089528369.79243	-2546.45921495983	-5.95309225359248e-06
C00022	4453627	49808.1525001137	7089528369.79243	-2546.45921495983	7.02559463790847e-06
C00022	4453723	-253071.371173295	7089528369.79243	-2546.45921495983	-3.56965030638144e-05
C00022	4454025	-86970.7411550482	7089528369.79243	-2546.45921495983	-1.22674932123298e-05
C00022	4455677	7533520.26401663	7089528369.79243	-2546.45921495983	0.00106262643592993
C00022	4456605	97472.9252480954	7089528369.79243	-2546.45921495983	1.37488589034237e-05
C00022	4459184	9232.73070733819	7089528369.79243	-2546.45921495983	1.30230534751475e-06
C00022	4460560	1084214.89834337	7089528369.79243	-2546.45921495983	0.000152931879497524
C00022	4460604	11363559.0687247	7089528369.79243	-2546.45921495983	0.00160286530725279
C00022	446135	855581.446575974	7089528369.79243	-2546.45921495983	0.00012068242088169
C00022	4462541	53893.3815707415	7089528369.79243	-2546.45921495983	7.60182888898143e-06
C00022	4463108	0	7089528369.79243	-2546.45921495983	0
C00022	4464113	-1167075.92542184	7089528369.79243	-2546.45921495983	-0.000164619684772628
C00022	4464787	-22093257.8371134	7089528369.79243	-2546.45921495983	-0.00311632265007217
C00022	4467447	230411.439892188	7089528369.79243	-2546.45921495983	3.25002493641102e-05
C00022	4471135	-705243.510007282	7089528369.79243	-2546.45921495983	-9.94767879076743e-05
C00022	4471525	52369.6608154911	7089528369.79243	-2546.45921495983	7.38690334305332e-06
C00022	4475886	-330231.158788048	7089528369.79243	-2546.45921495983	-4.65801308018063e-05
C00022	4476330	-11104741.2549998	7089528369.79243	-2546.45921495983	-0.00156635825061589
C00022	4476780	-701280.705966439	7089528369.79243	-2546.45921495983	-9.89178220873629e-05
C00022	4480176	-59438651.546514	7089528369.79243	-2546.45921495983	-0.00838400644530523
C00022	4480555	-542467.190413036	7089528369.79243	-2546.45921495983	-7.65166823683815e-05
C00022	4480557	1573609.89661618	7089528369.79243	-2546.45921495983	0.000221962564297102
C00022	4481359	261386.855888288	7089528369.79243	-2546.45921495983	3.68694280147074e-05
C00022	4481506	85490249.6195439	7089528369.79243	-2546.45921495983	0.0120586652821374
C00022	4483570	-79693.0440001819	7089528369.79243	-2546.45921495983	-1.12409514206536e-05
C00022	4483585	18352.4536948802	7089528369.79243	-2546.45921495983	2.58867060509662e-06
C00022	449353	-1477839.62101302	7089528369.79243	-2546.45921495983	-0.000208453869415334
C00208	4402042	10990722254.364	228754073459.344	-565784.706274224	0.0480460176649811
C00208	4402077	1026679402.26852	228754073459.344	-565784.706274224	0.00448813604384182
C00208	4403349	323470285.30872	228754073459.344	-565784.706274224	0.00141405256928117
C00208	4405128	25722150684.4012	228754073459.344	-565784.706274224	0.112444558015588
C00208	4407190	6834169791.09734	228754073459.344	-565784.706274224	0.0298756200829444
C00208	4407703	21621820812.533	228754073459.344	-565784.706274224	0.0945199378771969
C00208	440840	-54909593.0005302	228754073459.344	-565784.706274224	-0.000240037662150262
C00208	4409730	-6.05683097377683e-10	228754073459.344	-565784.706274224	-2.64774781151746e-21
C00208	4410988	764460492.222233	228754073459.344	-565784.706274224	0.00334184428133516
C00208	441494	1407875662.14129	228754073459.344	-565784.706274224	0.00615453810658154
C00208	4416396	15664674866.3106	228754073459.344	-565784.706274224	0.0684782335432142
C00208	4416434	16071100.390399	228754073459.344	-565784.706274224	7.02549255073934e-05
C00208	4416927	0	228754073459.344	-565784.706274224	0
C00208	4417539	-1.78374765468518e-07	228754073459.344	-565784.706274224	-7.79766509820073e-19
C00208	4418586	34092003.4016922	228754073459.344	-565784.706274224	0.000149033426535905
C00208	4420206	-101626075.998112	228754073459.344	-565784.706274224	-0.000444259087767342
C00208	4420272	135422654.760275	228754073459.344	-565784.706274224	0.000592001063466715
C00208	4421933	0	228754073459.344	-565784.706274224	0
C00208	4424239	-2.81194391056933e-09	228754073459.344	-565784.706274224	-1.22924320780198e-20
C00208	4424327	114171775.690128	228754073459.344	-565784.706274224	0.00049910269995878
C00208	4425571	1.30473322817785e-08	228754073459.344	-565784.706274224	5.70365024957573e-20
C00208	4426877	8.87314804750415e-09	228754073459.344	-565784.706274224	3.8789027505913e-20
C00208	4428313	250067109.873649	228754073459.344	-565784.706274224	0.00109317008476394
C00208	4430498	-149386392.722031	228754073459.344	-565784.706274224	-0.000653043639673508
C00208	4432234	0	228754073459.344	-565784.706274224	0
C00208	4432238	5746757647.93355	228754073459.344	-565784.706274224	0.0251219904460189
C00208	4432841	0	228754073459.344	-565784.706274224	0
C00208	4433947	-1.16501066528098e-08	228754073459.344	-565784.706274224	-5.09285210821844e-20
C00208	4435934	-187154791.637867	228754073459.344	-565784.706274224	-0.000818148454397379
C00208	443620	1383165032.29265	228754073459.344	-565784.706274224	0.00604651541883243
C00208	4437875	0	228754073459.344	-565784.706274224	0
C00208	4439360	1.36145315433662e-07	228754073459.344	-565784.706274224	5.95160179553516e-19
C00208	4440360	2686394722.12064	228754073459.344	-565784.706274224	0.0117435929402065
C00208	4440624	-491842634.864507	228754073459.344	-565784.706274224	-0.00215009344938253
C00208	4440970	0	228754073459.344	-565784.706274224	0
C00208	4442899	-38523372.9946332	228754073459.344	-565784.706274224	-0.0001684051890839
C00208	4443094	889503894.647041	228754073459.344	-565784.706274224	0.00388847237207835
C00208	4444771	0	228754073459.344	-565784.706274224	0
C00208	4446898	0	228754073459.344	-565784.706274224	0
C00208	4447176	0	228754073459.344	-565784.706274224	0
C00208	4448052	1261279391.01481	228754073459.344	-565784.706274224	0.00551369150258641
C00208	4449236	0	228754073459.344	-565784.706274224	0
C00208	4449518	1.50743152713096e-05	228754073459.344	-565784.706274224	6.58974725273635e-17
C00208	4449524	-1.91339007650295e-07	228754073459.344	-565784.706274224	-8.3643978337418e-19
C00208	4449526	1.32041101809915e-07	228754073459.344	-565784.706274224	5.77218581567168e-19
C00208	4449633	-20325215.1996223	228754073459.344	-565784.706274224	-8.88518175534682e-05
C00208	4449851	-32457320.3962962	228754073459.344	-565784.706274224	-0.000141887398573756
C00208	4449984	1714231013.33327	228754073459.344	-565784.706274224	0.00749377262406623
C00208	4451901	0	228754073459.344	-565784.706274224	0
C00208	4452613	0	228754073459.344	-565784.706274224	0
C00208	4453627	-42009383.74108	228754073459.344	-565784.706274224	-0.000183644308954989
C00208	4453723	1.26821731580893e-10	228754073459.344	-565784.706274224	5.54402068837616e-22
C00208	4454025	-5.40522966324058e-09	228754073459.344	-565784.706274224	-2.36289985201126e-20
C00208	4455677	31519156781.0228	228754073459.344	-565784.706274224	0.137786209899447
C00208	4456605	-87051793.7813286	228754073459.344	-565784.706274224	-0.00038054751316505
C00208	4459184	223203162.652443	228754073459.344	-565784.706274224	0.000975734155361881
C00208	4460560	7.88044001064686e-09	228754073459.344	-565784.706274224	3.44493975188049e-20
C00208	4460604	11049991002.0456	228754073459.344	-565784.706274224	0.0483051114016971
C00208	446135	858937291.943733	228754073459.344	-565784.706274224	0.0037548502588584
C00208	4462541	-1245667840.06368	228754073459.344	-565784.706274224	-0.00544544550060251
C00208	4463108	0	228754073459.344	-565784.706274224	0
C00208	4464113	1985686867.10885	228754073459.344	-565784.706274224	0.00868044374939517
C00208	4464787	-171444765.806887	228754073459.344	-565784.706274224	-0.000749471968801278
C00208	4467447	0	228754073459.344	-565784.706274224	0
C00208	4471135	115117134.536622	228754073459.344	-565784.706274224	0.000503235342635686
C00208	4471525	80217637.1202153	228754073459.344	-565784.706274224	0.000350671950479921
C00208	4475886	3.22411453820721e-09	228754073459.344	-565784.706274224	1.40942388017419e-20
C00208	4476330	2354698501.84902	228754073459.344	-565784.706274224	0.0102935806398548
C00208	4476780	9.43031089964426e-07	228754073459.344	-565784.706274224	4.12246687328183e-18
C00208	4480176	72724525953.1436	228754073459.344	-565784.706274224	0.317915763655543
C00208	4480555	12117031975.0659	228754073459.344	-565784.706274224	0.0529696883287168
C00208	4480557	-287093664.694667	228754073459.344	-565784.706274224	-0.00125503192294275
C00208	4481359	-29581853.904877	228754073459.344	-565784.706274224	-0.000129317277098169
C00208	4481506	0	228754073459.344	-565784.706274224	0
C00208	4483570	-2.33198925398304e-09	228754073459.344	-565784.706274224	-1.01943070071602e-20
C00208	4483585	-174103587.562657	228754073459.344	-565784.706274224	-0.0007610950263301
C00208	449353	251504843.119358	228754073459.344	-565784.706274224	0.00109945514550173
C00025	4402042	-1103139192.70924	7177330136855.09	-1322257.73817934	-0.00015369770815539
C00025	4402077	387712271.323138	7177330136855.09	-1322257.73817934	5.40190104022473e-05
C00025	4403349	0	7177330136855.09	-1322257.73817934	0
C00025	4405128	24392033761.7027	7177330136855.09	-1322257.73817934	0.00339848290333634
C00025	4407190	406538009.261587	7177330136855.09	-1322257.73817934	5.66419548090791e-05
C00025	4407703	0	7177330136855.09	-1322257.73817934	0
C00025	440840	0	7177330136855.09	-1322257.73817934	0
C00025	4409730	0	7177330136855.09	-1322257.73817934	0
C00025	4410988	-399117682.795089	7177330136855.09	-1322257.73817934	-5.56080987198355e-05
C00025	441494	-1426149009.15195	7177330136855.09	-1322257.73817934	-0.000198701882449126
C00025	4416396	-193552279.7484	7177330136855.09	-1322257.73817934	-2.69671696937169e-05
C00025	4416434	0	7177330136855.09	-1322257.73817934	0
C00025	4416927	7375051.65083835	7177330136855.09	-1322257.73817934	1.02754805898756e-06
C00025	4417539	-455300052.970683	7177330136855.09	-1322257.73817934	-6.34358520911207e-05
C00025	4418586	0	7177330136855.09	-1322257.73817934	0
C00025	4420206	-352830788.83014	7177330136855.09	-1322257.73817934	-4.9159058048393e-05
C00025	4420272	0	7177330136855.09	-1322257.73817934	0
C00025	4421933	64634791.6802843	7177330136855.09	-1322257.73817934	9.00540875894633e-06
C00025	4424239	185283803.48743	7177330136855.09	-1322257.73817934	2.58151429507207e-05
C00025	4424327	0	7177330136855.09	-1322257.73817934	0
C00025	4425571	0	7177330136855.09	-1322257.73817934	0
C00025	4426877	-193618923.138659	7177330136855.09	-1322257.73817934	-2.69764549556442e-05
C00025	4428313	-139425941.170095	7177330136855.09	-1322257.73817934	-1.94258782181626e-05
C00025	4430498	0	7177330136855.09	-1322257.73817934	0
C00025	4432234	-305795971.037708	7177330136855.09	-1322257.73817934	-4.26058109640891e-05
C00025	4432238	-1434010747.28375	7177330136855.09	-1322257.73817934	-0.000199797239355092
C00025	4432841	0	7177330136855.09	-1322257.73817934	0
C00025	4433947	-363395355.192388	7177330136855.09	-1322257.73817934	-5.06309934562405e-05
C00025	4435934	62739095.5420157	7177330136855.09	-1322257.73817934	8.74128601384167e-06
C00025	443620	-700028242.713097	7177330136855.09	-1322257.73817934	-9.75332372017418e-05
C00025	4437875	29500206.6033534	7177330136855.09	-1322257.73817934	4.11019223595023e-06
C00025	4439360	-1343411216.42815	7177330136855.09	-1322257.73817934	-0.000187174226461986
C00025	4440360	536985781.35572	7177330136855.09	-1322257.73817934	7.48169265056286e-05
C00025	4440624	555168327.570383	7177330136855.09	-1322257.73817934	7.73502565695888e-05
C00025	4440970	700706724.60226	7177330136855.09	-1322257.73817934	9.7627768437762e-05
C00025	4442899	29998395.5911801	7177330136855.09	-1322257.73817934	4.1796036993116e-06
C00025	4443094	4663614754.52953	7177330136855.09	-1322257.73817934	0.000649770132570911
C00025	4444771	0	7177330136855.09	-1322257.73817934	0
C00025	4446898	492043305.135841	7177330136855.09	-1322257.73817934	6.85552002978424e-05
C00025	4447176	0	7177330136855.09	-1322257.73817934	0
C00025	4448052	212741781.501725	7177330136855.09	-1322257.73817934	2.9640796430599e-05
C00025	4449236	-722446984.330389	7177330136855.09	-1322257.73817934	-0.00010065678609664
C00025	4449518	7097351773541.74	7177330136855.09	-1322257.73817934	0.988856808619871
C00025	4449524	-5177433680.7084	7177330136855.09	-1322257.73817934	-0.000721359277333871
C00025	4449526	7383383734.77643	7177330136855.09	-1322257.73817934	0.00102870894803393
C00025	4449633	21191364.8440841	7177330136855.09	-1322257.73817934	2.95254146597882e-06
C00025	4449851	0	7177330136855.09	-1322257.73817934	0
C00025	4449984	0	7177330136855.09	-1322257.73817934	0
C00025	4451901	-316922002.033766	7177330136855.09	-1322257.73817934	-4.41559738775835e-05
C00025	4452613	90891718.2463494	7177330136855.09	-1322257.73817934	1.26637226535849e-05
C00025	4453627	86158282.5162529	7177330136855.09	-1322257.73817934	1.20042245338327e-05
C00025	4453723	0	7177330136855.09	-1322257.73817934	0
C00025	4454025	245608309.391003	7177330136855.09	-1322257.73817934	3.42200100466079e-05
C00025	4455677	-14994289308.3071	7177330136855.09	-1322257.73817934	-0.00208911796202776
C00025	4456605	0	7177330136855.09	-1322257.73817934	0
C00025	4459184	0	7177330136855.09	-1322257.73817934	0
C00025	4460560	778005468.020514	7177330136855.09	-1322257.73817934	0.000108397614877085
C00025	4460604	668577222.804585	7177330136855.09	-1322257.73817934	9.31512428795057e-05
C00025	446135	-107660333.628095	7177330136855.09	-1322257.73817934	-1.50000531639567e-05
C00025	4462541	-51444238.5767182	7177330136855.09	-1322257.73817934	-7.16760098752538e-06
C00025	4463108	-222351663.511123	7177330136855.09	-1322257.73817934	-3.09797179830648e-05
C00025	4464113	-190056324.024341	7177330136855.09	-1322257.73817934	-2.64800866618096e-05
C00025	4464787	5821407053.19823	7177330136855.09	-1322257.73817934	0.000811082525423446
C00025	4467447	774370960.45094	7177330136855.09	-1322257.73817934	0.000107891227752587
C00025	4471135	931075516.812085	7177330136855.09	-1322257.73817934	0.000129724493517593
C00025	4471525	-327653058.289118	7177330136855.09	-1322257.73817934	-4.56511059184309e-05
C00025	4475886	-13643419.8427146	7177330136855.09	-1322257.73817934	-1.90090459579901e-06
C00025	4476330	-244114928.252972	7177330136855.09	-1322257.73817934	-3.40119408747075e-05
C00025	4476780	-14243989892.9849	7177330136855.09	-1322257.73817934	-0.0019845805642746
C00025	4480176	54040831408.826	7177330136855.09	-1322257.73817934	0.00752937796902084
C00025	4480555	3014494061.17196	7177330136855.09	-1322257.73817934	0.00042000214615916
C00025	4480557	158408018.335801	7177330136855.09	-1322257.73817934	2.20706049903413e-05
C00025	4481359	-209768585.068805	7177330136855.09	-1322257.73817934	-2.92265481828206e-05
C00025	4481506	18479203740.4568	7177330136855.09	-1322257.73817934	0.00257466263751299
C00025	4483570	-10769785.3145316	7177330136855.09	-1322257.73817934	-1.50052806672909e-06
C00025	4483585	0	7177330136855.09	-1322257.73817934	0
C00025	449353	0	7177330136855.09	-1322257.73817934	0
C00064	4402042	64351771.2741159	37253990597.8754	170194.020995063	0.00172737927511545
C00064	4402077	2184982.17416921	37253990597.8754	170194.020995063	5.86509562896016e-05
C00064	4403349	150515.591181928	37253990597.8754	170194.020995063	4.04025417858219e-06
C00064	4405128	-45203940.7770789	37253990597.8754	170194.020995063	-0.00121339861989596
C00064	4407190	-4285051.94275735	37253990597.8754	170194.020995063	-0.000115022629092566
C00064	4407703	5797166.48115781	37253990597.8754	170194.020995063	0.000155611959634961
C00064	440840	-1144045.81868779	37253990597.8754	170194.020995063	-3.07093495308135e-05
C00064	4409730	104513.367503102	37253990597.8754	170194.020995063	2.80542744081389e-06
C00064	4410988	363060.94437031	37253990597.8754	170194.020995063	9.74555849034374e-06
C00064	441494	12709066.189319	37253990597.8754	170194.020995063	0.000341146437881041
C00064	4416396	-5284656.15998865	37253990597.8754	170194.020995063	-0.000141854767104871
C00064	4416434	146764.465190355	37253990597.8754	170194.020995063	3.93956359667748e-06
C00064	4416927	0	37253990597.8754	170194.020995063	0
C00064	4417539	-47407844.1046226	37253990597.8754	170194.020995063	-0.00127255747220075
C00064	4418586	-1157273.8522723	37253990597.8754	170194.020995063	-3.10644264869253e-05
C00064	4420206	1422631.14000467	37253990597.8754	170194.020995063	3.81873489839182e-05
C00064	4420272	-289624.45995294	37253990597.8754	170194.020995063	-7.77432042325844e-06
C00064	4421933	3216385.70946544	37253990597.8754	170194.020995063	8.63366758257805e-05
C00064	4424239	0	37253990597.8754	170194.020995063	0
C00064	4424327	-10254013.4619669	37253990597.8754	170194.020995063	-0.000275246042032118
C00064	4425571	-5363121.45616922	37253990597.8754	170194.020995063	-0.000143960992368831
C00064	4426877	749672.715472245	37253990597.8754	170194.020995063	2.01232862155444e-05
C00064	4428313	212985.457256166	37253990597.8754	170194.020995063	5.71711792047085e-06
C00064	4430498	-470289.11734311	37253990597.8754	170194.020995063	-1.26238588080261e-05
C00064	4432234	34991603.509561	37253990597.8754	170194.020995063	0.000939271282028954
C00064	4432238	12288318.9502577	37253990597.8754	170194.020995063	0.000329852419916553
C00064	4432841	0	37253990597.8754	170194.020995063	0
C00064	4433947	1934735.12609741	37253990597.8754	170194.020995063	5.19336343582948e-05
C00064	4435934	2497233.51910645	37253990597.8754	170194.020995063	6.70326447993699e-05
C00064	443620	4329235.06962267	37253990597.8754	170194.020995063	0.000116208626247669
C00064	4437875	144812.22997647	37253990597.8754	170194.020995063	3.88716021162922e-06
C00064	4439360	17460167.3034381	37253990597.8754	170194.020995063	0.000468679113921124
C00064	4440360	-150491.786810966	37253990597.8754	170194.020995063	-4.03961520351993e-06
C00064	4440624	-759443.025777037	37253990597.8754	170194.020995063	-2.0385548328891e-05
C00064	4440970	2512649.06366435	37253990597.8754	170194.020995063	6.74464405917267e-05
C00064	4442899	152237.809741518	37253990597.8754	170194.020995063	4.08648328134276e-06
C00064	4443094	-5983714.13971569	37253990597.8754	170194.020995063	-0.000160619414019419
C00064	4444771	0	37253990597.8754	170194.020995063	0
C00064	4446898	75281.5999619257	37253990597.8754	170194.020995063	2.02076606435336e-06
C00064	4447176	-238643.247612928	37253990597.8754	170194.020995063	-6.40584387828073e-06
C00064	4448052	-39828470.3882807	37253990597.8754	170194.020995063	-0.00106910614806866
C00064	4449236	245463.476688515	37253990597.8754	170194.020995063	6.58891766356203e-06
C00064	4449518	35705279413.5914	37253990597.8754	170194.020995063	0.958428314405269
C00064	4449524	8169686.1328449	37253990597.8754	170194.020995063	0.000219296939783703
C00064	4449526	21971257.248999	37253990597.8754	170194.020995063	0.000589769227306674
C00064	4449633	8313.81495593875	37253990597.8754	170194.020995063	2.23165755467091e-07
C00064	4449851	-981853.906754058	37253990597.8754	170194.020995063	-2.63556706542481e-05
C00064	4449984	2367787.28738087	37253990597.8754	170194.020995063	6.35579504203749e-05
C00064	4451901	619406.340128533	37253990597.8754	170194.020995063	1.66265769166716e-05
C00064	4452613	424477.32863198	37253990597.8754	170194.020995063	1.13941438707559e-05
C00064	4453627	-299854.803566321	37253990597.8754	170194.020995063	-8.04893110118039e-06
C00064	4453723	1224537.80794026	37253990597.8754	170194.020995063	3.28699768343769e-05
C00064	4454025	1105265.7304408	37253990597.8754	170194.020995063	2.96683848549592e-05
C00064	4455677	133133477.026898	37253990597.8754	170194.020995063	0.00357367022674052
C00064	4456605	458448.93394468	37253990597.8754	170194.020995063	1.23060355840329e-05
C00064	4459184	58343.4060474991	37253990597.8754	170194.020995063	1.56609815783941e-06
C00064	4460560	243059.235221366	37253990597.8754	170194.020995063	6.52438118227334e-06
C00064	4460604	-22900774.2014483	37253990597.8754	170194.020995063	-0.000614720029557165
C00064	446135	7377079.74318782	37253990597.8754	170194.020995063	0.000198021195173882
C00064	4462541	7886336.61579551	37253990597.8754	170194.020995063	0.000211691056158834
C00064	4463108	-380292.540996592	37253990597.8754	170194.020995063	-1.02081021359972e-05
C00064	4464113	-14933724.1603914	37253990597.8754	170194.020995063	-0.0004008624021407
C00064	4464787	-76367425.8251409	37253990597.8754	170194.020995063	-0.00204991262948073
C00064	4467447	-182224.120483184	37253990597.8754	170194.020995063	-4.89139868128856e-06
C00064	4471135	5472969.77071789	37253990597.8754	170194.020995063	0.000146909624523018
C00064	4471525	300113.88369679	37253990597.8754	170194.020995063	8.05588552743946e-06
C00064	4475886	-477286.495225855	37253990597.8754	170194.020995063	-1.28116877565615e-05
C00064	4476330	15125658.8034569	37253990597.8754	170194.020995063	0.000406014458067737
C00064	4476780	641675629.209155	37253990597.8754	170194.020995063	0.0172243461414775
C00064	4480176	103248054.468474	37253990597.8754	170194.020995063	0.00277146294427751
C00064	4480555	-4955882.09044878	37253990597.8754	170194.020995063	-0.000133029563032408
C00064	4480557	93167.5399946481	37253990597.8754	170194.020995063	2.50087409427654e-06
C00064	4481359	1293950.80007505	37253990597.8754	170194.020995063	3.47332132560544e-05
C00064	4481506	704297250.916225	37253990597.8754	170194.020995063	0.0189052834236876
C00064	4483570	599709.607132642	37253990597.8754	170194.020995063	1.60978622023608e-05
C00064	4483585	292335.390292482	37253990597.8754	170194.020995063	7.84708928093073e-06
C00064	449353	12523555.958463	37253990597.8754	170194.020995063	0.000336166830921389
C00073	4402042	249666960.969989	265251875640.814	442138.546940363	0.000941244846494775
C00073	4402077	-4122084.61186206	265251875640.814	442138.546940363	-1.55402656509163e-05
C00073	4403349	2123544.63809492	265251875640.814	442138.546940363	8.00576671876385e-06
C00073	4405128	339191088.234685	265251875640.814	442138.546940363	0.00127875095101682
C00073	4407190	114068151.340437	265251875640.814	442138.546940363	0.000430037114968038
C00073	4407703	282892391.566333	265251875640.814	442138.546940363	0.00106650477355872
C00073	440840	-13192456.5388776	265251875640.814	442138.546940363	-4.97355824798837e-05
C00073	4409730	4225046.04297132	265251875640.814	442138.546940363	1.59284304126565e-05
C00073	4410988	15863873.1823466	265251875640.814	442138.546940363	5.98068275446554e-05
C00073	441494	-103396715.208259	265251875640.814	442138.546940363	-0.000389805783497159
C00073	4416396	76836014.3212926	265251875640.814	442138.546940363	0.00028967189821247
C00073	4416434	10255404.9837121	265251875640.814	442138.546940363	3.86628933685627e-05
C00073	4416927	0	265251875640.814	442138.546940363	0
C00073	4417539	-450471189.115383	265251875640.814	442138.546940363	-0.00169827711124418
C00073	4418586	-11439461.4414685	265251875640.814	442138.546940363	-4.31267881285751e-05
C00073	4420206	35437148.1673124	265251875640.814	442138.546940363	0.000133598105882195
C00073	4420272	-4955821.07840534	265251875640.814	442138.546940363	-1.86834534776907e-05
C00073	4421933	84449579.6580061	265251875640.814	442138.546940363	0.000318375051840771
C00073	4424239	0	265251875640.814	442138.546940363	0
C00073	4424327	-89952296.1428455	265251875640.814	442138.546940363	-0.000339120301884887
C00073	4425571	0	265251875640.814	442138.546940363	0
C00073	4426877	-10427286.3971627	265251875640.814	442138.546940363	-3.93108865751534e-05
C00073	4428313	0	265251875640.814	442138.546940363	0
C00073	4430498	-23318113.3776958	265251875640.814	442138.546940363	-8.79093251324323e-05
C00073	4432234	204101226.167039	265251875640.814	442138.546940363	0.000769461952621282
C00073	4432238	-68647092.6947491	265251875640.814	442138.546940363	-0.000258799650441327
C00073	4432841	0	265251875640.814	442138.546940363	0
C00073	4433947	-14752782.616826	265251875640.814	442138.546940363	-5.56180143163369e-05
C00073	4435934	20213226.3189742	265251875640.814	442138.546940363	7.62038959013641e-05
C00073	443620	6536655.73409508	265251875640.814	442138.546940363	2.46432026853848e-05
C00073	4437875	4955821.07840534	265251875640.814	442138.546940363	1.86834534776907e-05
C00073	4439360	-7376391.30841302	265251875640.814	442138.546940363	-2.78090071581685e-05
C00073	4440360	-5557406.02548275	265251875640.814	442138.546940363	-2.09514297007581e-05
C00073	4440624	15542153.5886637	265251875640.814	442138.546940363	5.85939441563452e-05
C00073	4440970	71158486.6261824	265251875640.814	442138.546940363	0.000268267609623015
C00073	4442899	0	265251875640.814	442138.546940363	0
C00073	4443094	-101919539.55435	265251875640.814	442138.546940363	-0.000384236828893765
C00073	4444771	0	265251875640.814	442138.546940363	0
C00073	4446898	13378289.3657577	265251875640.814	442138.546940363	5.04361725376587e-05
C00073	4447176	-4547602.72145995	265251875640.814	442138.546940363	-1.71444696120377e-05
C00073	4448052	172391616.639804	265251875640.814	442138.546940363	0.000649916673438511
C00073	4449236	0	265251875640.814	442138.546940363	0
C00073	4449518	261518716813.351	265251875640.814	442138.546940363	0.985925985185045
C00073	4449524	-125508031.324308	265251875640.814	442138.546940363	-0.000473165481002149
C00073	4449526	-154944397.54735	265251875640.814	442138.546940363	-0.000584140629252948
C00073	4449633	-12690763.7119549	265251875640.814	442138.546940363	-4.78441997112959e-05
C00073	4449851	-11874326.9980642	265251875640.814	442138.546940363	-4.47662319799901e-05
C00073	4449984	84154367.7498392	265251875640.814	442138.546940363	0.000317262102469711
C00073	4451901	0	265251875640.814	442138.546940363	0
C00073	4452613	0	265251875640.814	442138.546940363	0
C00073	4453627	5700826.55553738	265251875640.814	442138.546940363	2.14921253309328e-05
C00073	4453723	16614738.253119	265251875640.814	442138.546940363	6.26375900753949e-05
C00073	4454025	-14136688.199782	265251875640.814	442138.546940363	-5.32953373680378e-05
C00073	4455677	1382010830.68065	265251875640.814	442138.546940363	0.00521018306597039
C00073	4456605	315301.943505323	265251875640.814	442138.546940363	1.18868883676541e-06
C00073	4459184	46186991.2429637	265251875640.814	442138.546940363	0.00017412503165673
C00073	4460560	1490010.95426409	265251875640.814	442138.546940363	5.61734370648432e-06
C00073	4460604	319577772.693177	265251875640.814	442138.546940363	0.00120480871971638
C00073	446135	4247089.27618984	265251875640.814	442138.546940363	1.60115334375277e-05
C00073	4462541	395087426.139733	265251875640.814	442138.546940363	0.00148948023528675
C00073	4463108	-6688865.65461026	265251875640.814	442138.546940363	-2.52170343318057e-05
C00073	4464113	-283262801.592884	265251875640.814	442138.546940363	-0.00106790121995766
C00073	4464787	-1284352889.87246	265251875640.814	442138.546940363	-0.00484201247123938
C00073	4467447	-72395279.4267022	265251875640.814	442138.546940363	-0.000272930320480504
C00073	4471135	64071447.632296	265251875640.814	442138.546940363	0.000241549461158409
C00073	4471525	7971279.5770443	265251875640.814	442138.546940363	3.00517368926674e-05
C00073	4475886	0	265251875640.814	442138.546940363	0
C00073	4476330	-166110271.771467	265251875640.814	442138.546940363	-0.000626235993129799
C00073	4476780	2016888454.16714	265251875640.814	442138.546940363	0.0076036727329245
C00073	4480176	1984358082.98785	265251875640.814	442138.546940363	0.00748103318098655
C00073	4480555	0	265251875640.814	442138.546940363	0
