OTU	LBNL_CC002_M_18	LBNL_CC004_F_23	LBNL_CC004_M_24	LBNL_CC008_F_21	LBNL_CC008_M_22	LBNL_CC010_F_15	LBNL_CC010_M_16	LBNL_CC011_F_25	LBNL_CC011_M_26	LBNL_CC013_F_45	LBNL_CC013_M_46	LBNL_CC026_F_53	LBNL_CC028_F_31	LBNL_CC030_F_43	LBNL_CC030_M_44	LBNL_CC032_F_29	LBNL_CC032_M_30	LBNL_CC033_F_33	LBNL_CC033_M_34	LBNL_CC036_F_35	LBNL_CC036_M_36	LBNL_CC037_F_13	LBNL_CC037_M_14	LBNL_CC038_F_47	LBNL_CC038_M_48	LBNL_CC039_F_11	LBNL_CC050_F_41	LBNL_CC051_F_1	LBNL_CC051_M_2	LBNL_CC052_F_39	LBNL_CC055_M_6	LBNL_CC057_F_49	LBNL_CC061_F_51	LBNL_CC061_M_52	LBNL_CC065_F_9	LBNL_CC065_M_10	UNC_CC002_F_4	UNC_CC002_M_3	UNC_CC004_F_6	UNC_CC004_M_5	UNC_CC008_F_8	UNC_CC008_M_7	UNC_CC010_M_9	UNC_CC011_F_12	UNC_CC011_M_11	UNC_CC013_M_13	UNC_CC016_F_16	UNC_CC016_M_15	UNC_CC021_F_20	UNC_CC021_M_19	UNC_CC026_F_22	UNC_CC026_M_21	UNC_CC028_F_24	UNC_CC028_M_23	UNC_CC030_F_26	UNC_CC030_M_25	UNC_CC032_F_28	UNC_CC032_M_27	UNC_CC033_F_30	UNC_CC033_M_29	UNC_CC036_F_32	UNC_CC036_M_31	UNC_CC037_F_34	UNC_CC037_M_33	UNC_CC038_F_36	UNC_CC038_M_35	UNC_CC039_M_37	UNC_CC050_F_46	UNC_CC050_M_45	UNC_CC051_F_48	UNC_CC051_M_47	UNC_CC052_F_50	UNC_CC052_M_49	UNC_CC061_F_58	UNC_CC061_M_57	UNC_CC065_F_60	UNC_CC065_M_59
258232	2	0	2	2	1	2	3	0	0	0	0	0	0	3	6	0	1	0	0	1	0	1	0	2	2	2	0	0	1	0	5	0	1	2	2	5	0	6	1	0	5	0	0	0	0	0	1	1	2	5	0	0.5	3	0	1	7.5	0	0	9	19	0	0.5	3	3	0	5	3	0	2	0	1.5	7	1	0	0	1	3
320972	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0
270759	3	1	0	0	4	3	1	5	3	0	0	2	0	2	0	4	0	0	0	1	2	4	1	1	0	3	1	0	0	0	4	0	1	1	6	5	0	0	0	1	2	0	14	0	0	0	0	0	0	0	1.66666666666667	1.5	1	0	0	0	0	3	0	1.5	1	0	0	0	0	1	2	0	0	0	1.5	0	0	0	0	17	42
333576	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	14	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	4.5	10	0	0	0	0	8.5	0	0	0	0	0	0	1	0	0	0	0	0	0
229088	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0.5	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	11	3.5	0	17	3.5	0	0	0	0	0	0
661055	14	29	8	37	14	31	1	3	9	3	8	24	1	6	41	7	8	34	4	3	31	11	19	19	1	2	33	16	4.5	0	3	33	19	27	19	1	25	11	39	35	3	0	1	2	0	2	15	3	2	2	2	1	19	0	1	2.5	0	2	36	33.5	14.5	10	22.5	16.5	4	22	12	35.5	32	1	3.5	0	7	4	1	9	0
271494	0	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1.5	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0.5	1	1	2	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
198865	1	0	1	2	0	1	0	0	3	0	8	1	5	5	2	0	18	0	5	1	0	2	0	1	0	0	0	0	0	1	0	4	0	1	0	0	0	0	2	0	3	1	0	8	1	0	0	1	0	0	0	0	1	0	1	1	2.5	1	4	1	0.5	1	0	0.5	0	1	0	0	0	0	0	0	0	0	0	0	0
261419	0	1	1	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0.5	1	0	0	0	0	0	7	0	0	2	0	0	0	0	4	0	0	0	0	0	1	0	1.66666666666667	0	0	0	1	0	0.5	0	0	0.5	0	0	0	0	0.5	0	1	0	0	0	1	4	0	0	1	1	1
343251	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
270290	0	0	0	0	3	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1.5	0	1	0	0.5	0	0	0	0.5	0	0	0	0	0	1	0	1	0	0	0	4	1	0	1	3	0
205134	0	0	1	1	4	3	0	1	1	1	4	0	1	0	1	0	2	1	3	0	1	2	0	0	2	2	1	0	0	0	0	0	1	0	2	0	5	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0.5	0	0	0	0	0	0	3	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
259087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0.333333333333333	0	0	0	0	0	0	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
206633	0	2	2	3	0	1	0	3	3	0	0	0	1	0	0	1	1	1	3	6	2	2	1	0	6	0	2	0	0	0	0	1	1	1	0	1	1	0	1	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	1	0	0.5	0	0	0.5	1	1	0.5	0	0	0	2	0	0	0	0	0	1	2	0	0
372146	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1.33333333333333	1	2	0	1	0.5	0.5	0	1	5	0	0.5	0	0.5	0	0	0	0	1	0	0	0	0	0	0	0	0
298723	0	4	2	3	1	4	0	1	1	5	1	8	16	1	0	0	1	2	9	0	2	1	1	0	1	2	4	0	0	0	0	1	4	7	1	1	17	0	3	4	7	0	3	1	0	0	1	1	8	2	5.33333333333333	4.5	1	4	6	0	1.5	0	2	0.5	0	1	1.5	0.5	0	2	1.5	0.5	1	0	0	5	8	0	0	0	1
169182	0	0	0	0	0	1	0	0	1	0	0	7	0	0	4	0	0	1	0	1	0	0	0	0	0	0	1	0.5	0.5	12	0	0	0	1	2	0	1	0	0	2	0	12	2	29	0	0	0	0	1	5	0.333333333333333	0	0	0	0	0	0	0.5	0	0	0	0	6	0	0	0	1.5	0	0	0	0	0	1	0	0	0	0
338796	2	1	1	1	0	0	1	0	0	1	2	0	0	0	1	2	0	0	0	0	1	1	0	0	1	2	0	0	1	0	1	0	1	0	4	2	3	0	1	0	1	0	1	0	0	0	2	1	1	0	0.333333333333333	0.5	0	0	1	0	0	0	0	0.5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
270199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	0	0	0	0	0
192475	2	10	5	5	3	3	6	0	3	1	0	4	0	3	10	1	1	0	0	8	0	2	12	3	0	1	1	0	0.5	3	0	33	8	6	0	1	6	0	6	13	1	0	2	0	1	0	12	0	4	2	0	1	7	1	0	0	0	0.5	1	2	0.5	1	4.5	5	0	0	3.5	2.5	0	0	0	3	3	3	0	14	2
318766	1	5	1	1	2	5	0	0	4	1	2	7	4	1	2	0	1	6	1	0	5	4	3	5	0	0	5	0	0	3	0	3	2	3	3	1	4	1	2	5	1	0	0	1	6	1	4	11	16	2	16	4	8	4	2	8	0.5	1.5	4	17.5	1.5	1	0.5	5	1.5	4	1	0.5	0	1	0	12	25	8	3	2	3
180555	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
328905	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	2	2	0	2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0.333333333333333	1.5	0	0	0	0	0	0	0	2.5	0	0.5	0	0	0	0	1	0.5	0	0	0.5	3	0	2	0	1	1
380534	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	2	504	0	24	19	0	0	2	1	133	4.66666666666667	0.5	43	285	0	0	0.5	27.5	0	0	27.5	1	0	0	8.5	180	0.5	0	0	0	0.5	4	19	1	19	0	0
774086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
174285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0
189757	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
273586	0	0	2	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0.5	0	0	0	0	1	0	0	0	1	1
352559	0	1	0	0	0	0	0	1	1	0	0	4	0	1	1	3	0	1	1	0	0	0	0	0	0	1	1	0.5	0.5	4	0	2	1	1	0	0	0	3	1	0	0	0	1	0	0	0	0	0	2	0	4.33333333333333	1	0	0	1	0	0.5	0	2	1.5	0	0	2.5	0	0	0	0	1.5	0	0	0	1	4	1	0	1	0
260547	0	4	5	4	2	8	0	3	3	1	3	15	1	3	8	0	1	7	1	2	5	2	9	4	18	5	1	2	2.5	2	7	4	5	12	4	1	0	3	7	5	1	0	0	2	3	0	3	1	2	1	0	0	0	3	2	3	1	1	1	0	0	0	2.5	3.5	10	2	1.5	1	2	0	0	2	0	0	0	0	2
194043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	11	0	38	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	8	1	1	0	0	9	1	0	0	0	0	11	10	0.5	0	0	0	1	1	0.5	0	0.5	4	0	3.5	11	0	0	0	0	0	5	0	0
208434	2	2	3	0	1	0	0	3	1	1	0	0	2	0	1	0	0	0	1	0	3	2	2	0	1	0	0	0	0	1	0	1	3	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.5	0	0	0	0	0.5	1	0.5	1	0	0	0	0	0	0	0	0	0	0	0	0
191387	1	1	0	0	0	0	0	1	0	0	1	0	0	2	1	1	0	1	0	1	2	0	0	2	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0.333333333333333	0	0	1	0	0	0	0	0	0	0	0.5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1111328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	1	0
4407703	0	1	3	2	3	2	1	1	2	0	1	0	0	1	0	2	0	0	1	1	0	2	0	1	2	2	0	1	0	1	0	0	2	0	0	0	0	2	1	0	0	0	1	0	0	3	4	2	1	0	4.33333333333333	0	1	1	14	0.5	8.5	0.5	8	3.5	3	35	0.5	0.5	0	0	0	0	3	7	2	0	1	1	0	11	7
309302	0	0	0	1	1	0	5	0	1	1	4	0	0	1	2	0	1	0	1	2	0	0	1	1	1	1	1	0	1	2	0	0	0	1	0	1	0	0	1	4	2	0	1	0	0	0	0	2	0	0	4.33333333333333	2	1	0	2	0	0	2	1	0	1.5	0	1	2	0	0	2.5	0.5	0	0	1	1	0	4	0	0	0
175535	2	0	0	0	0	1	5	4	2	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	3.5	2	0	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0
181368	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	15	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0
331491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
289984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0	3	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0
336174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
261935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	42	5	3	0	0	0	0	0	0	0	0	0	0	2.5	8.5	0	0	0	0	0	0	0	0	0	0.5	0	1	1.5	0	0	0	4	0	0
175213	0	0	0	0	2	3	0	1	2	1	3	2	1	1	0	3	2	1	1	5	2	2	0	2	33	1	0	0.5	0	3	4	1	0	1	2	0	0	0	1	1	0	0	0	0	0	1	1	1	0	1	3	0.5	0	1	1	0.5	0.5	0	0	0.5	0	0.5	0	0.5	2	0	0.5	0	0	0	0.5	4	6	2	0	0	1
276386	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	5	5	0.5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
167509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	2	0	0	0	2	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	1	0	0	0	1	0	0	1	0	0	0	0	0	5
333178	5	4	4	3	3	1	0	6	1	2	1	2	0	1	3	6	0	3	3	7	1	4	7	0	2	5	2	2	1	1	3	5	1	2	1	3	8	0	0	3	2	1	0	1	0	0	6	0	5	2	1	1	5	2	0	0	0	1.5	0	2.5	1.5	4	0.5	4.5	0	0	0	0	0	0	0.5	2	0	6	3	0	0
269161	1	5	1	0	0	1	1	0	1	2	0	0	0	1	1	1	0	1	1	3	1	3	0	1	0	0	1	11.5	4	1	0	0	1	0	0	3	3	3	0	0	3	0	6	0	0	0	0	0	0	2	3.66666666666667	0.5	0	0	2	0	0	1	0	0	0.5	0	2	0.5	0	2	5	0	3	6	4	4	1	0	0	0	0
175573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.5	1.5	0	0	0	0.5	0	0	0	0	1	0	0	0	0
262247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	2.33333333333333	4.5	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0
1108356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0.5	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
250270	1	1	0	2	0	0	0	0	0	0	0	0	9	0	0	0	5	0	2	0	0	0	2	0	0	3	0	4	4	10	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	1.5	0	0.5	0	0	0	0	0	0	0	1	0.5	0	0	3	0	7	0	0	0	0	0
182649	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	4.5	0.5	1	0	0	2	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	1	2	0	0	0	0
270105	3	1	1	1	4	1	3	2	2	0	0	1	3	3	2	0	0	2	0	0	1	2	1	1	0	1	2	0	0	2	0	0	1	1	1	0	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	1	0	0.5	0	0	0	0.5	0.5	0	0	0.5	1	0.5	0.5	0	0	0	2	1	0	0	1	1
191558	0	0	0	0	0	0	1	1	0	1	0	1	1	1	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	0	0	0	0	0	1	2.33333333333333	0.5	0	1	1	1	0.5	0.5	0	0	0	0.5	0	1.5	1	3	0	0	3	0	0	3	2	4	0	2	3
315390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0
198809	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0
521982	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	1	0	1	1	0.333333333333333	0.5	4	1	2	0.5	0	0.5	0	0	0.5	1	0	0	0	2	0.5	0.5	1	0	0	0	0	0	0	0	0
339092	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
197291	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	8	0	0	0	0	0	0	0	1	1.5	1.5	0	8	0	2	0	9	5	0	1	0	0	13	0	14	0	0	0	1	0	21	6	0	0	0	0	0	1	0	0.5	0	1.5	0	0	1	3.5	0	0	15.5	0	0	1	1.5	1	7	0	0	0	1
348559	0	0	0	0	1	0	1	1	0	3	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	3	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0.5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187959	4	12	9	10	6	4	0	5	8	10	5	1	17	7	13	3	13	6	7	6	9	6	9	14	15	16	9	0.5	0	2	1	8	13	9	2	2	1	1	9	5	16	0	2	2	0	9	4	3	8	0	10.6666666666667	12	7	9	2	1	0	5	10	8.5	0.5	3	0.5	3	1.5	10	1	1.5	3	0	0	6	2	3	0	0	0
233991	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.5	0	12.5	1	0	0	0	0	0	2	3	1	3	0	0
178331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
328486	0	0	1	3	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
270385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0
238570	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
194878	0	0	2	1	0	0	1	0	0	1	0	0	0	8	3	1	0	1	11	0	1	1	0	0	0	5	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	6	0	3	2	1.33333333333333	0	0	0	0	0	0	0	0	7	0	0.5	0	0	0	2	1	0	0	0	0	1	0	0	0	1	0
312325	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
375106	0	0	0	0	0	1	0	0	0	0	3	0	0	1	0	0	2	0	1	1	0	0	2	2	0	0	0	0.5	0	0	3	0	0	0	1	2	0	1	0	0	1	0	4	2	0	1	2	5	1	1	0	0	0	0	0	0	4.5	2.5	2	3	4	1	0.5	0.5	3.5	2	0	2.5	4	3	0	1	0	0	3	2	1
193359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	3.5	1	2.5	0	0	1.5	0	0	1.5	1.5	0	0	0	0	0	0	0	0	0	0	0	0
1802717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	0	0	1	0	0	0	0	0	0	3	64.5	0	0	0	0	115	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
193617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
314374	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0
181603	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0.333333333333333	0	0	0	1	0	1	1.5	0	0.5	0	0	0	0	0	0	0	0.5	0	0	0	2	1	0	0	0	0
810188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
327401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1.5	0	0	0	0.5	1	0	0	0.5	0	1	0	0	0	0	0	0	1	3	0	1	1
272455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	1.5	0	0	3	0	0	1	1.5	0	0	0	0	0	0
683621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0.5	0	0.5	0	0	0	1	0	0	0	0	0	1	0	0	0
194656	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	2	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
