Rxn	KO	Reac	Prod	Path	ReacProd	stoichReac	stoichProd
R00158	K00945	C00015	C00105	00240	C00105 <=> C00015	1	1
R00158	K00945	C00105	C00015	00240	C00105 <=> C00015	1	1
R00158	K09903	C00015	C00105	00240	C00105 <=> C00015	1	1
R00158	K09903	C00105	C00015	00240	C00105 <=> C00015	1	1
R00158	K13799	C00015	C00105	00240	C00105 <=> C00015	1	1
R00158	K13799	C00105	C00015	00240	C00105 <=> C00015	1	1
R00158	K13800	C00015	C00105	00240	C00105 <=> C00015	1	1
R00158	K13800	C00105	C00015	00240	C00105 <=> C00015	1	1
R00158	K13809	C00015	C00105	00240	C00105 <=> C00015	1	1
R00158	K13809	C00105	C00015	00240	C00105 <=> C00015	1	1
R00159	K01510	C00075	C00015	00240	C00075 => C00015	1	1
R00159	K14641	C00075	C00015	00240	C00075 => C00015	1	1
R00159	K14642	C00075	C00015	00240	C00075 => C00015	1	1
R00160	K01513	C00016	C00061	00740	C00016 => C00061	1	1
R00160	K18453	C00016	C00061	00740	C00016 => C00061	1	1
R00161	K00953	C00016	C00061	01110	C00061 <=> C00016	1	1
R00161	K00953	C00061	C00016	00740	C00061 => C00016	1	1
R00161	K00953	C00061	C00016	01110	C00061 <=> C00016	1	1
R00161	K11753	C00016	C00061	01110	C00061 <=> C00016	1	1
R00161	K11753	C00061	C00016	00740	C00061 => C00016	1	1
R00161	K11753	C00061	C00016	01110	C00061 <=> C00016	1	1
R00161	K14656	C00016	C00061	01110	C00061 <=> C00016	1	1
R00161	K14656	C00061	C00016	00740	C00061 => C00016	1	1
R00161	K14656	C00061	C00016	01110	C00061 <=> C00016	1	1
R00173	K07758	C00018	C00250	00750	C00018 => C00250	1	1
R00173	K13248	C00018	C00250	00750	C00018 => C00250	1	1
R00174	K00868	C00250	C00018	00750	C00250 => C00018	1	1
R00177	K00789	C00019	C00073	01110	C00019 <=> C00073	1	1
R00177	K00789	C00073	C00019	00270	C00073 => C00019	1	1
R00177	K00789	C00073	C00019	01230	C00073 => C00019	1	1
R00177	K00789	C00073	C00019	01110	C00019 <=> C00073	1	1
R00178	K01611	C00019	C01137	00270	C00019 => C01137	1	1
R00178	K01611	C00019	C01137	00330	C00019 => C01137	1	1
R00179	K01762	C00019	C00170	00270	C00019 => C00170 + C01234	1	1
R00179	K01762	C00019	C01234	00270	C00019 => C00170 + C01234	1	1
R00179	K01762	C00019	C01234	01110	C00019 <=> C01234	1	1
R00179	K01762	C01234	C00019	01110	C00019 <=> C01234	1	1
R00179	K20772	C00019	C00170	00270	C00019 => C00170 + C01234	1	1
R00179	K20772	C00019	C01234	00270	C00019 => C00170 + C01234	1	1
R00179	K20772	C00019	C01234	01110	C00019 <=> C01234	1	1
R00179	K20772	C01234	C00019	01110	C00019 <=> C01234	1	1
R00181	K01490	C00020	C00014	00230	C00020 => C00014 + C00130	1	1
R00181	K01490	C00020	C00130	00230	C00020 => C00014 + C00130	1	1
R00181	K01490	C00020	C00130	01110	C00020 <=> C00130	1	1
R00181	K01490	C00020	C00130	01130	C00020 <=> C00130	1	1
R00181	K01490	C00130	C00020	01110	C00020 <=> C00130	1	1
R00181	K01490	C00130	C00020	01130	C00020 <=> C00130	1	1
R00182	K01241	C00020	C00147	00230	C00020 => C00147	1	1
R00183	K01081	C00020	C00212	00230	C00020 => C00212	1	1
R00183	K03787	C00020	C00212	00230	C00020 => C00212	1	1
R00183	K08693	C00020	C00212	00230	C00020 => C00212	1	1
R00183	K08723	C00020	C00212	00230	C00020 => C00212	1	1
R00183	K11751	C00020	C00212	00230	C00020 => C00212	1	1
R00183	K19970	C00020	C00212	00230	C00020 => C00212	1	1
R00183	K20881	C00020	C00212	00230	C00020 => C00212	1	1
R00184	K01518	C01260	C00002	00230	C01260 => C00002	1	1
R00184	K18445	C01260	C00002	00230	C01260 => C00002	1	1
R00185	K00856	C00020	C00212	00230	C00212 <=> C00020	1	1
R00185	K00856	C00212	C00020	00230	C00212 <=> C00020	1	1
R00185	K00893	C00020	C00212	00230	C00212 <=> C00020	1	1
R00185	K00893	C00212	C00020	00230	C00212 <=> C00020	1	1
R00185	K15519	C00020	C00212	00230	C00212 <=> C00020	1	1
R00185	K15519	C00212	C00020	00230	C00212 <=> C00020	1	1
R00187	K01522	C06197	C00008	00230	C06197 => C00008	1	1
R00187	K18424	C06197	C00008	00230	C06197 => C00008	1	1
R00189	K01916	C00857	C00003	00760	C00857 => C00003	1	1
R00190	K00759	C00020	C00147	00230	C00020 <=> C00147	1	1
R00190	K00759	C00147	C00020	00230	C00020 <=> C00147	1	1
R00190	K00760	C00020	C00147	00230	C00020 <=> C00147	1	1
R00190	K00760	C00147	C00020	00230	C00020 <=> C00147	1	1
R00191	K01120	C00575	C00020	00230	C00575 => C00020	1	1
R00191	K03651	C00575	C00020	00230	C00575 => C00020	1	1
R00191	K13293	C00575	C00020	00230	C00575 => C00020	1	1
R00191	K13294	C00575	C00020	00230	C00575 => C00020	1	1
R00191	K13296	C00575	C00020	00230	C00575 => C00020	1	1
R00191	K13298	C00575	C00020	00230	C00575 => C00020	1	1
R00191	K13755	C00575	C00020	00230	C00575 => C00020	1	1
R00191	K18283	C00575	C00020	00230	C00575 => C00020	1	1
R00191	K18436	C00575	C00020	00230	C00575 => C00020	1	1
R00191	K18437	C00575	C00020	00230	C00575 => C00020	1	1
R00191	K18438	C00575	C00020	00230	C00575 => C00020	1	1
R00191	K19021	C00575	C00020	00230	C00575 => C00020	1	1
R00192	K01251	C00021	C00155	00270	C00021 => C00155	1	1
R00194	K01243	C00021	C03539	00270	C00021 => C03539	1	1
R00194	K01243	C00021	C03539	01230	C00021 => C03539	1	1
R00194	K18284	C00021	C03539	00270	C00021 => C03539	1	1
R00194	K18284	C00021	C03539	01230	C00021 => C03539	1	1
R00196	K00101	C00186	C00022	00620	C00186 => C00022	1	1
R00197	K00102	C00256	C00022	00620	C00256 => C00022	1	1
R00199	K01007	C00022	C00074	00620	C00022 => C00074	1	1
R00199	K01007	C00022	C00074	00680	C00022 => C00074	1	1
R00199	K01007	C00022	C00074	00720	C00022 => C00074	1	1
R00199	K01007	C00022	C00074	01120	C00022 <=> C00074	1	1
R00199	K01007	C00022	C00074	01200	C00022 => C00074	1	1
R00199	K01007	C00074	C00022	01120	C00022 <=> C00074	1	1
R00200	K00873	C00002	C00008	00230	C00002 <=> C00008	1	1
R00200	K00873	C00002	C00008	01110	C00008 <=> C00002	1	1
R00200	K00873	C00002	C00008	01130	C00008 <=> C00002	1	1
R00200	K00873	C00008	C00002	01110	C00008 <=> C00002	1	1
R00200	K00873	C00008	C00002	01130	C00008 <=> C00002	1	1
R00200	K00873	C00008	C00002	00230	C00002 <=> C00008	1	1
R00200	K00873	C00022	C00074	01110	C00022 <=> C00074	1	1
R00200	K00873	C00022	C00074	01120	C00022 <=> C00074	1	1
R00200	K00873	C00022	C00074	01130	C00022 <=> C00074	1	1
R00200	K00873	C00074	C00022	00010	C00074 => C00022	1	1
R00200	K00873	C00074	C00022	00620	C00074 => C00022	1	1
R00200	K00873	C00074	C00022	01200	C00074 => C00022	1	1
R00200	K00873	C00074	C00022	01230	C00074 => C00022	1	1
R00200	K00873	C00074	C00022	01110	C00022 <=> C00074	1	1
R00200	K00873	C00074	C00022	01120	C00022 <=> C00074	1	1
R00200	K00873	C00074	C00022	01130	C00022 <=> C00074	1	1
R00200	K12406	C00002	C00008	00230	C00002 <=> C00008	1	1
R00200	K12406	C00002	C00008	01110	C00008 <=> C00002	1	1
R00200	K12406	C00002	C00008	01130	C00008 <=> C00002	1	1
R00200	K12406	C00008	C00002	01110	C00008 <=> C00002	1	1
R00200	K12406	C00008	C00002	01130	C00008 <=> C00002	1	1
R00200	K12406	C00008	C00002	00230	C00002 <=> C00008	1	1
R00200	K12406	C00022	C00074	01110	C00022 <=> C00074	1	1
R00200	K12406	C00022	C00074	01120	C00022 <=> C00074	1	1
R00200	K12406	C00022	C00074	01130	C00022 <=> C00074	1	1
R00200	K12406	C00074	C00022	00010	C00074 => C00022	1	1
R00200	K12406	C00074	C00022	00620	C00074 => C00022	1	1
R00200	K12406	C00074	C00022	01200	C00074 => C00022	1	1
R00200	K12406	C00074	C00022	01230	C00074 => C00022	1	1
R00200	K12406	C00074	C00022	01110	C00022 <=> C00074	1	1
R00200	K12406	C00074	C00022	01120	C00022 <=> C00074	1	1
R00200	K12406	C00074	C00022	01130	C00022 <=> C00074	1	1
R00203	K07248	C00546	C00022	00620	C00546 => C00022	1	1
R00206	K01006	C00022	C00074	00620	C00022 => C00074	1	1
R00206	K01006	C00022	C00074	00710	C00022 => C00074	1	1
R00206	K01006	C00022	C00074	00720	C00022 => C00074	1	1
R00206	K01006	C00022	C00074	01120	C00022 <=> C00074	1	1
R00206	K01006	C00022	C00074	01200	C00022 => C00074	1	1
R00206	K01006	C00074	C00022	01120	C00022 <=> C00074	1	1
R00207	K00158	C00022	C00227	00620	C00022 => C00227	1	1
R00209	K00161	C00022	C00024	01200	C00022 => C00024	1	1
R00209	K00162	C00022	C00024	01200	C00022 => C00024	1	1
R00209	K00163	C00022	C00024	01200	C00022 => C00024	1	1
R00209	K00382	C00022	C00024	01200	C00022 => C00024	1	1
R00209	K00627	C00022	C00024	01200	C00022 => C00024	1	1
R00212	K00656	C00022	C00024	00650	C00022 => C00024	1	1
R00212	K00656	C00022	C00024	00620	C00058 + C00024 <=> C00022	1	1
R00212	K00656	C00022	C00058	00620	C00058 + C00024 <=> C00022	1	1
R00212	K00656	C00024	C00022	00620	C00058 + C00024 <=> C00022	1	1
R00212	K00656	C00058	C00022	00620	C00058 + C00024 <=> C00022	1	1
R00214	K00027	C00011	C00149	01120	C00149 <=> C00022 + C00011	1	1
R00214	K00027	C00022	C00149	00620	C00149 <=> C00022	1	1
R00214	K00027	C00022	C00149	01120	C00149 <=> C00022 + C00011	1	1
R00214	K00027	C00022	C00149	01200	C00149 <=> C00022	1	1
R00214	K00027	C00149	C00011	01120	C00149 <=> C00022 + C00011	1	1
R00214	K00027	C00149	C00022	00620	C00149 <=> C00022	1	1
R00214	K00027	C00149	C00022	00710	C00149 => C00022	1	1
R00214	K00027	C00149	C00022	01120	C00149 <=> C00022 + C00011	1	1
R00214	K00027	C00149	C00022	01200	C00149 <=> C00022	1	1
R00214	K00028	C00011	C00149	01120	C00149 <=> C00022 + C00011	1	1
R00214	K00028	C00022	C00149	00620	C00149 <=> C00022	1	1
R00214	K00028	C00022	C00149	01120	C00149 <=> C00022 + C00011	1	1
R00214	K00028	C00022	C00149	01200	C00149 <=> C00022	1	1
R00214	K00028	C00149	C00011	01120	C00149 <=> C00022 + C00011	1	1
R00214	K00028	C00149	C00022	00620	C00149 <=> C00022	1	1
R00214	K00028	C00149	C00022	00710	C00149 => C00022	1	1
R00214	K00028	C00149	C00022	01120	C00149 <=> C00022 + C00011	1	1
R00214	K00028	C00149	C00022	01200	C00149 <=> C00022	1	1
R00215	K07246	C00022	C00497	00650	C00497 <=> C00022	1	1
R00215	K07246	C00497	C00022	00650	C00497 <=> C00022	1	1
R00216	K00029	C00011	C00149	01120	C00149 <=> C00022 + C00011	1	1
R00216	K00029	C00022	C00149	00620	C00149 <=> C00022	1	1
R00216	K00029	C00022	C00149	01120	C00149 <=> C00022 + C00011	1	1
R00216	K00029	C00022	C00149	01200	C00149 <=> C00022	1	1
R00216	K00029	C00149	C00011	00710	C00149 => C00022 + C00011	1	1
R00216	K00029	C00149	C00011	01120	C00149 <=> C00022 + C00011	1	1
R00216	K00029	C00149	C00022	00620	C00149 <=> C00022	1	1
R00216	K00029	C00149	C00022	00710	C00149 => C00022	1	1
R00216	K00029	C00149	C00022	00710	C00149 => C00022 + C00011	1	1
R00216	K00029	C00149	C00022	01120	C00149 <=> C00022 + C00011	1	1
R00216	K00029	C00149	C00022	01200	C00149 <=> C00022	1	1
R00217	K01003	C00036	C00022	00620	C00036 => C00022	1	1
R00217	K01571	C00036	C00022	00620	C00036 => C00022	1	1
R00217	K01572	C00036	C00022	00620	C00036 => C00022	1	1
R00217	K01573	C00036	C00022	00620	C00036 => C00022	1	1
R00220	K01752	C00022	C00065	01110	C00065 <=> C00022	1	1
R00220	K01752	C00022	C00065	01130	C00065 <=> C00022	1	1
R00220	K01752	C00065	C00014	01200	C00065 => C00022 + C00014	1	1
R00220	K01752	C00065	C00022	00260	C00065 => C00022	1	1
R00220	K01752	C00065	C00022	01110	C00065 <=> C00022	1	1
R00220	K01752	C00065	C00022	01130	C00065 <=> C00022	1	1
R00220	K01752	C00065	C00022	01200	C00065 => C00022 + C00014	1	1
R00220	K01752	C00065	C00022	01230	C00065 => C00022	1	1
R00220	K01754	C00022	C00065	01110	C00065 <=> C00022	1	1
R00220	K01754	C00022	C00065	01130	C00065 <=> C00022	1	1
R00220	K01754	C00065	C00014	01200	C00065 => C00022 + C00014	1	1
R00220	K01754	C00065	C00022	00260	C00065 => C00022	1	1
R00220	K01754	C00065	C00022	01110	C00065 <=> C00022	1	1
R00220	K01754	C00065	C00022	01130	C00065 <=> C00022	1	1
R00220	K01754	C00065	C00022	01200	C00065 => C00022 + C00014	1	1
R00220	K01754	C00065	C00022	01230	C00065 => C00022	1	1
R00220	K17989	C00022	C00065	01110	C00065 <=> C00022	1	1
R00220	K17989	C00022	C00065	01130	C00065 <=> C00022	1	1
R00220	K17989	C00065	C00014	01200	C00065 => C00022 + C00014	1	1
R00220	K17989	C00065	C00022	00260	C00065 => C00022	1	1
R00220	K17989	C00065	C00022	01110	C00065 <=> C00022	1	1
R00220	K17989	C00065	C00022	01130	C00065 <=> C00022	1	1
R00220	K17989	C00065	C00022	01200	C00065 => C00022 + C00014	1	1
R00220	K17989	C00065	C00022	01230	C00065 => C00022	1	1
R00221	K01753	C00022	C00740	00260	C00740 <=> C00022	1	1
R00221	K01753	C00740	C00022	00260	C00740 <=> C00022	1	1
R00221	K20498	C00022	C00740	00260	C00740 <=> C00022	1	1
R00221	K20498	C00740	C00022	00260	C00740 <=> C00022	1	1
R00226	K01652	C00022	C06010	00290	C00022 => C06010	2	1
R00226	K01652	C00022	C06010	00650	C00022 => C06010	2	1
R00226	K01652	C00022	C06010	00660	C00022 => C06010	2	1
R00226	K01652	C00022	C06010	01210	C00022 => C06010	2	1
R00226	K01652	C00022	C06010	01230	C00022 => C06010	2	1
R00226	K01652	C00022	C06010	01110	C06010 <=> C00022	2	1
R00226	K01652	C00022	C06010	01130	C06010 <=> C00022	2	1
R00226	K01652	C06010	C00022	01110	C06010 <=> C00022	1	2
R00226	K01652	C06010	C00022	01130	C06010 <=> C00022	1	2
R00226	K01653	C00022	C06010	00290	C00022 => C06010	2	1
R00226	K01653	C00022	C06010	00650	C00022 => C06010	2	1
R00226	K01653	C00022	C06010	00660	C00022 => C06010	2	1
R00226	K01653	C00022	C06010	01210	C00022 => C06010	2	1
R00226	K01653	C00022	C06010	01230	C00022 => C06010	2	1
R00226	K01653	C00022	C06010	01110	C06010 <=> C00022	2	1
R00226	K01653	C00022	C06010	01130	C06010 <=> C00022	2	1
R00226	K01653	C06010	C00022	01110	C06010 <=> C00022	1	2
R00226	K01653	C06010	C00022	01130	C06010 <=> C00022	1	2
R00226	K11258	C00022	C06010	00290	C00022 => C06010	2	1
R00226	K11258	C00022	C06010	00650	C00022 => C06010	2	1
R00226	K11258	C00022	C06010	00660	C00022 => C06010	2	1
R00226	K11258	C00022	C06010	01210	C00022 => C06010	2	1
R00226	K11258	C00022	C06010	01230	C00022 => C06010	2	1
R00226	K11258	C00022	C06010	01110	C06010 <=> C00022	2	1
R00226	K11258	C00022	C06010	01130	C06010 <=> C00022	2	1
R00226	K11258	C06010	C00022	01110	C06010 <=> C00022	1	2
R00226	K11258	C06010	C00022	01130	C06010 <=> C00022	1	2
R00227	K01067	C00024	C00033	00620	C00024 => C00033	1	1
R00228	K00132	C00024	C00084	00360	C00084 <=> C00024	1	1
R00228	K00132	C00024	C00084	00362	C00084 <=> C00024	1	1
R00228	K00132	C00024	C00084	00620	C00084 <=> C00024	1	1
R00228	K00132	C00024	C00084	00622	C00084 <=> C00024	1	1
R00228	K00132	C00024	C00084	01120	C00084 <=> C00024	1	1
R00228	K00132	C00084	C00024	00360	C00084 <=> C00024	1	1
R00228	K00132	C00084	C00024	00362	C00084 <=> C00024	1	1
R00228	K00132	C00084	C00024	00620	C00084 <=> C00024	1	1
R00228	K00132	C00084	C00024	00621	C00084 => C00024	1	1
R00228	K00132	C00084	C00024	00622	C00084 <=> C00024	1	1
R00228	K00132	C00084	C00024	01120	C00084 <=> C00024	1	1
R00228	K00132	C00084	C00024	01220	C00084 => C00024	1	1
R00228	K04021	C00024	C00084	00360	C00084 <=> C00024	1	1
R00228	K04021	C00024	C00084	00362	C00084 <=> C00024	1	1
R00228	K04021	C00024	C00084	00620	C00084 <=> C00024	1	1
R00228	K04021	C00024	C00084	00622	C00084 <=> C00024	1	1
R00228	K04021	C00024	C00084	01120	C00084 <=> C00024	1	1
R00228	K04021	C00084	C00024	00360	C00084 <=> C00024	1	1
R00228	K04021	C00084	C00024	00362	C00084 <=> C00024	1	1
R00228	K04021	C00084	C00024	00620	C00084 <=> C00024	1	1
R00228	K04021	C00084	C00024	00621	C00084 => C00024	1	1
R00228	K04021	C00084	C00024	00622	C00084 <=> C00024	1	1
R00228	K04021	C00084	C00024	01120	C00084 <=> C00024	1	1
R00228	K04021	C00084	C00024	01220	C00084 => C00024	1	1
R00228	K04072	C00024	C00084	00360	C00084 <=> C00024	1	1
R00228	K04072	C00024	C00084	00362	C00084 <=> C00024	1	1
R00228	K04072	C00024	C00084	00620	C00084 <=> C00024	1	1
R00228	K04072	C00024	C00084	00622	C00084 <=> C00024	1	1
R00228	K04072	C00024	C00084	01120	C00084 <=> C00024	1	1
R00228	K04072	C00084	C00024	00360	C00084 <=> C00024	1	1
R00228	K04072	C00084	C00024	00362	C00084 <=> C00024	1	1
R00228	K04072	C00084	C00024	00620	C00084 <=> C00024	1	1
R00228	K04072	C00084	C00024	00621	C00084 => C00024	1	1
R00228	K04072	C00084	C00024	00622	C00084 <=> C00024	1	1
R00228	K04072	C00084	C00024	01120	C00084 <=> C00024	1	1
R00228	K04072	C00084	C00024	01220	C00084 => C00024	1	1
R00228	K04073	C00024	C00084	00360	C00084 <=> C00024	1	1
R00228	K04073	C00024	C00084	00362	C00084 <=> C00024	1	1
R00228	K04073	C00024	C00084	00620	C00084 <=> C00024	1	1
R00228	K04073	C00024	C00084	00622	C00084 <=> C00024	1	1
R00228	K04073	C00024	C00084	01120	C00084 <=> C00024	1	1
R00228	K04073	C00084	C00024	00360	C00084 <=> C00024	1	1
R00228	K04073	C00084	C00024	00362	C00084 <=> C00024	1	1
R00228	K04073	C00084	C00024	00620	C00084 <=> C00024	1	1
R00228	K04073	C00084	C00024	00621	C00084 => C00024	1	1
R00228	K04073	C00084	C00024	00622	C00084 <=> C00024	1	1
R00228	K04073	C00084	C00024	01120	C00084 <=> C00024	1	1
R00228	K04073	C00084	C00024	01220	C00084 => C00024	1	1
R00228	K18366	C00024	C00084	00360	C00084 <=> C00024	1	1
R00228	K18366	C00024	C00084	00362	C00084 <=> C00024	1	1
R00228	K18366	C00024	C00084	00620	C00084 <=> C00024	1	1
R00228	K18366	C00024	C00084	00622	C00084 <=> C00024	1	1
R00228	K18366	C00024	C00084	01120	C00084 <=> C00024	1	1
R00228	K18366	C00084	C00024	00360	C00084 <=> C00024	1	1
R00228	K18366	C00084	C00024	00362	C00084 <=> C00024	1	1
R00228	K18366	C00084	C00024	00620	C00084 <=> C00024	1	1
R00228	K18366	C00084	C00024	00621	C00084 => C00024	1	1
R00228	K18366	C00084	C00024	00622	C00084 <=> C00024	1	1
R00228	K18366	C00084	C00024	01120	C00084 <=> C00024	1	1
R00228	K18366	C00084	C00024	01220	C00084 => C00024	1	1
R00229	K01905	C00024	C00033	00010	C00024 => C00033	1	1
R00229	K01905	C00024	C00033	00620	C00033 <=> C00024	1	1
R00229	K01905	C00024	C00033	01120	C00033 <=> C00024	1	1
R00229	K01905	C00033	C00024	00620	C00033 <=> C00024	1	1
R00229	K01905	C00033	C00024	01120	C00033 <=> C00024	1	1
R00229	K22224	C00024	C00033	00010	C00024 => C00033	1	1
R00229	K22224	C00024	C00033	00620	C00033 <=> C00024	1	1
R00229	K22224	C00024	C00033	01120	C00033 <=> C00024	1	1
R00229	K22224	C00033	C00024	00620	C00033 <=> C00024	1	1
R00229	K22224	C00033	C00024	01120	C00033 <=> C00024	1	1
R00230	K00625	C00024	C00227	00430	C00024 <=> C00227	1	1
R00230	K00625	C00024	C00227	00620	C00024 <=> C00227	1	1
R00230	K00625	C00024	C00227	00620	C00024 => C00227	1	1
R00230	K00625	C00024	C00227	00720	C00024 <=> C00227	1	1
R00230	K00625	C00024	C00227	01120	C00024 <=> C00227	1	1
R00230	K00625	C00024	C00227	01200	C00024 <=> C00227	1	1
R00230	K00625	C00024	C00227	00680	C00227 <=> C00024	1	1
R00230	K00625	C00227	C00024	00680	C00227 <=> C00024	1	1
R00230	K00625	C00227	C00024	00430	C00024 <=> C00227	1	1
R00230	K00625	C00227	C00024	00620	C00024 <=> C00227	1	1
R00230	K00625	C00227	C00024	00720	C00024 <=> C00227	1	1
R00230	K00625	C00227	C00024	01120	C00024 <=> C00227	1	1
R00230	K00625	C00227	C00024	01200	C00024 <=> C00227	1	1
R00230	K04020	C00024	C00227	00430	C00024 <=> C00227	1	1
R00230	K04020	C00024	C00227	00620	C00024 <=> C00227	1	1
R00230	K04020	C00024	C00227	00620	C00024 => C00227	1	1
R00230	K04020	C00024	C00227	00720	C00024 <=> C00227	1	1
R00230	K04020	C00024	C00227	01120	C00024 <=> C00227	1	1
R00230	K04020	C00024	C00227	01200	C00024 <=> C00227	1	1
R00230	K04020	C00024	C00227	00680	C00227 <=> C00024	1	1
R00230	K04020	C00227	C00024	00680	C00227 <=> C00024	1	1
R00230	K04020	C00227	C00024	00430	C00024 <=> C00227	1	1
R00230	K04020	C00227	C00024	00620	C00024 <=> C00227	1	1
R00230	K04020	C00227	C00024	00720	C00024 <=> C00227	1	1
R00230	K04020	C00227	C00024	01120	C00024 <=> C00227	1	1
R00230	K04020	C00227	C00024	01200	C00024 <=> C00227	1	1
R00230	K13788	C00024	C00227	00430	C00024 <=> C00227	1	1
R00230	K13788	C00024	C00227	00620	C00024 <=> C00227	1	1
R00230	K13788	C00024	C00227	00620	C00024 => C00227	1	1
R00230	K13788	C00024	C00227	00720	C00024 <=> C00227	1	1
R00230	K13788	C00024	C00227	01120	C00024 <=> C00227	1	1
R00230	K13788	C00024	C00227	01200	C00024 <=> C00227	1	1
R00230	K13788	C00024	C00227	00680	C00227 <=> C00024	1	1
R00230	K13788	C00227	C00024	00680	C00227 <=> C00024	1	1
R00230	K13788	C00227	C00024	00430	C00024 <=> C00227	1	1
R00230	K13788	C00227	C00024	00620	C00024 <=> C00227	1	1
R00230	K13788	C00227	C00024	00720	C00024 <=> C00227	1	1
R00230	K13788	C00227	C00024	01120	C00024 <=> C00227	1	1
R00230	K13788	C00227	C00024	01200	C00024 <=> C00227	1	1
R00230	K15024	C00024	C00227	00430	C00024 <=> C00227	1	1
R00230	K15024	C00024	C00227	00620	C00024 <=> C00227	1	1
R00230	K15024	C00024	C00227	00620	C00024 => C00227	1	1
R00230	K15024	C00024	C00227	00720	C00024 <=> C00227	1	1
R00230	K15024	C00024	C00227	01120	C00024 <=> C00227	1	1
R00230	K15024	C00024	C00227	01200	C00024 <=> C00227	1	1
R00230	K15024	C00024	C00227	00680	C00227 <=> C00024	1	1
R00230	K15024	C00227	C00024	00680	C00227 <=> C00024	1	1
R00230	K15024	C00227	C00024	00430	C00024 <=> C00227	1	1
R00230	K15024	C00227	C00024	00620	C00024 <=> C00227	1	1
R00230	K15024	C00227	C00024	00720	C00024 <=> C00227	1	1
R00230	K15024	C00227	C00024	01120	C00024 <=> C00227	1	1
R00230	K15024	C00227	C00024	01200	C00024 <=> C00227	1	1
R00233	K01578	C00083	C00024	00410	C00083 => C00024	1	1
R00233	K01578	C00083	C00024	00640	C00083 => C00024	1	1
R00235	K01895	C00024	C00033	00680	C00033 <=> C00024	1	1
R00235	K01895	C00024	C00033	01110	C00033 <=> C00024	1	1
R00235	K01895	C00024	C00033	01120	C00033 <=> C00024	1	1
R00235	K01895	C00024	C00033	01130	C00033 <=> C00024	1	1
R00235	K01895	C00033	C00024	00010	C00033 => C00024	1	1
R00235	K01895	C00033	C00024	00680	C00033 <=> C00024	1	1
R00235	K01895	C00033	C00024	00720	C00033 => C00024	1	1
R00235	K01895	C00033	C00024	01110	C00033 <=> C00024	1	1
R00235	K01895	C00033	C00024	01120	C00033 <=> C00024	1	1
R00235	K01895	C00033	C00024	01130	C00033 <=> C00024	1	1
R00235	K01895	C00033	C00024	01200	C00033 => C00024	1	1
R00236	K01895	C00024	C05993	00620	C05993 <=> C00024	1	1
R00236	K01895	C05993	C00024	00620	C05993 <=> C00024	1	1
R00237	K08691	C00022	C01011	00660	C01011 <=> C00022	1	1
R00237	K08691	C00022	C01011	01120	C01011 <=> C00024 + C00022	1	1
R00237	K08691	C00024	C01011	01120	C01011 <=> C00024 + C00022	1	1
R00237	K08691	C01011	C00022	00660	C01011 <=> C00022	1	1
R00237	K08691	C01011	C00022	00720	C01011 => C00022 + C00024	1	1
R00237	K08691	C01011	C00022	01120	C01011 <=> C00024 + C00022	1	1
R00237	K08691	C01011	C00022	01200	C01011 => C00022 + C00024	1	1
