noiseLevel	SimRun	TimePoint	compound	Species	totFlux	cumulFlux
1	15	577	26dap_M[env]	BovatusAGORA	0	0
1	15	577	3mop[env]	BovatusAGORA	0	0
1	15	577	4abut[env]	BovatusAGORA	0	0
1	15	577	ac[env]	BovatusAGORA	0.0126748080397221	1.04074330318338
1	15	577	ala_L[env]	BovatusAGORA	0	0
1	15	577	amylopect900[env]	BovatusAGORA	-0.00000336271790090864	-0.000282999850736917
1	15	577	amylose300[env]	BovatusAGORA	-0.00001038770498575	-0.0008742092102558
1	15	577	arg_L[env]	BovatusAGORA	-0.000322407724163203	-0.0267022447635378
1	15	577	asn_L[env]	BovatusAGORA	-0.00198431792471687	-0.160648356976549
1	15	577	asp_L[env]	BovatusAGORA	0	0
1	15	577	but[env]	BovatusAGORA	0	0
1	15	577	ca2[env]	BovatusAGORA	-0.00000873421057022971	-0.00072337915931721
1	15	577	cgly[env]	BovatusAGORA	0	0
1	15	577	cit[env]	BovatusAGORA	0	0
1	15	577	cl[env]	BovatusAGORA	-0.00000873421057022971	-0.00072337915931721
1	15	577	co2[env]	BovatusAGORA	0.0174802411869245	1.44657382300486
1	15	577	cobalt2[env]	BovatusAGORA	-0.00000873421057022971	-0.00072337915931721
1	15	577	csn[env]	BovatusAGORA	0	0
1	15	577	cu2[env]	BovatusAGORA	-0.00000873421057022971	-0.00072337915931721
1	15	577	cys_L[env]	BovatusAGORA	0	0
1	15	577	etoh[env]	BovatusAGORA	0	0
1	15	577	fe2[env]	BovatusAGORA	-0.00000873421057022971	-0.00072337915931721
1	15	577	fe3[env]	BovatusAGORA	-0.00000873421057022971	-0.00072337915931721
1	15	577	fol[env]	BovatusAGORA	0	0
1	15	577	for[env]	BovatusAGORA	0.0000524052634213784	0.00434027495590326
1	15	577	fru[env]	BovatusAGORA	-0.00211227240065613	-0.173794393109181
1	15	577	gal[env]	BovatusAGORA	-0.00255561064135619	-0.208544654176249
1	15	577	glc_D[env]	BovatusAGORA	-0.00206139982605786	-0.16960867907653
1	15	577	gln_L[env]	BovatusAGORA	0	0
1	15	577	glu_L[env]	BovatusAGORA	0	0
1	15	577	gly[env]	BovatusAGORA	-0.00462706116941565	-0.38684568658986
1	15	577	glyc[env]	BovatusAGORA	0	0
1	15	577	gua[env]	BovatusAGORA	0	0
1	15	577	h2[env]	BovatusAGORA	0	0
1	15	577	h2o[env]	BovatusAGORA	0.0138971193118152	1.14650583145849
1	15	577	h2s[env]	BovatusAGORA	-0.000116985676824519	-0.00968891233764346
1	15	577	h[env]	BovatusAGORA	0.0307431323250231	2.54388571048449
1	15	577	his_L[env]	BovatusAGORA	0	0
1	15	577	ile_L[env]	BovatusAGORA	0	0
1	15	577	indole[env]	BovatusAGORA	0.000814330912473961	0.0678863835721981
1	15	577	isobut[env]	BovatusAGORA	0	0
1	15	577	k[env]	BovatusAGORA	-0.00000873421057022971	-0.00072337915931721
1	15	577	leu_L[env]	BovatusAGORA	-0.000490607320503107	-0.0406327633398324
1	15	577	lys_L[env]	BovatusAGORA	-0.000373049905972305	-0.0308964989103203
1	15	577	malttr[env]	BovatusAGORA	-0.000919343745251796	-0.0757938660586482
1	15	577	met_L[env]	BovatusAGORA	-0.000175759463029843	-0.0145566369835332
1	15	577	mg2[env]	BovatusAGORA	-0.00000873421057022971	-0.00072337915931721
1	15	577	mn2[env]	BovatusAGORA	-0.00000873421057022971	-0.00072337915931721
1	15	577	mqn7[env]	BovatusAGORA	0	0
1	15	577	nac[env]	BovatusAGORA	-0.0000174684211404615	-0.00144675831863443
1	15	577	nh4[env]	BovatusAGORA	0.00730564181213107	0.602174012643765
1	15	577	ocdca[env]	BovatusAGORA	0	0
1	15	577	orn[env]	BovatusAGORA	0	0
1	15	577	pac[env]	BovatusAGORA	0.000960286364249619	0.0859728568939538
1	15	577	phe_L[env]	BovatusAGORA	-0.00116222877474987	-0.102698001079975
1	15	577	pheme[env]	BovatusAGORA	0	0
1	15	577	pi[env]	BovatusAGORA	-0.00129765535615024	-0.107473575667499
1	15	577	pnto_R[env]	BovatusAGORA	0	0
1	15	577	ppa[env]	BovatusAGORA	0.0249975686739316	2.07358265380002
1	15	577	pro_L[env]	BovatusAGORA	-0.000240941811553331	-0.0199551274479098
1	15	577	ptrc[env]	BovatusAGORA	0	0
1	15	577	pydx[env]	BovatusAGORA	0.00127962786551566	0.105847114349779
1	15	577	pydxn[env]	BovatusAGORA	-0.00128836207608589	-0.106570493509097
1	15	577	q8[env]	BovatusAGORA	0	0
1	15	577	ribflv[env]	BovatusAGORA	0	0
1	15	577	ser_L[env]	BovatusAGORA	-0.00303323651201555	-0.245888510279173
1	15	577	sheme[env]	BovatusAGORA	0	0
1	15	577	so4[env]	BovatusAGORA	-0.00000873421057022971	-0.00072337915931721
1	15	577	succ[env]	BovatusAGORA	-0.00010574207050759	-0.0116980102059558
1	15	577	sucr[env]	BovatusAGORA	-0.00153829061322427	-0.126283003282008
1	15	577	thm[env]	BovatusAGORA	0	0
1	15	577	thr_L[env]	BovatusAGORA	-0.00121976749946254	-0.100343748335203
1	15	577	trp_L[env]	BovatusAGORA	-0.000876019755716996	-0.0729955371935339
1	15	577	ttdca[env]	BovatusAGORA	-0.0000325326807522782	-0.0026944007204419
1	15	577	tyr_L[env]	BovatusAGORA	0	0
1	15	577	ura[env]	BovatusAGORA	-0.000328418127984804	-0.0272000345556051
1	15	577	val_L[env]	BovatusAGORA	-0.000477811222214371	-0.0395729731334688
1	15	577	zn2[env]	BovatusAGORA	-0.00000873421057022971	-0.00072337915931721
1	15	577	26dap_M[env]	BthetaiotaomicronAGORA	0	0
1	15	577	3mop[env]	BthetaiotaomicronAGORA	0	0
1	15	577	4abut[env]	BthetaiotaomicronAGORA	0.00151602792085289	0.126735805118644
1	15	577	ac[env]	BthetaiotaomicronAGORA	0.00440616583579563	0.374670287107429
1	15	577	ala_L[env]	BthetaiotaomicronAGORA	0	0
1	15	577	amylopect900[env]	BthetaiotaomicronAGORA	-0.00000282400779109855	-0.000244012408187368
1	15	577	amylose300[env]	BthetaiotaomicronAGORA	-0.0000087235863000773	-0.000753773876907094
1	15	577	arg_L[env]	BthetaiotaomicronAGORA	-0.000225781561280725	-0.0191860139204423
1	15	577	asn_L[env]	BthetaiotaomicronAGORA	-0.000183801017235541	-0.0156186752154132
1	15	577	asp_L[env]	BthetaiotaomicronAGORA	0	0
1	15	577	but[env]	BthetaiotaomicronAGORA	0	0
1	15	577	ca2[env]	BthetaiotaomicronAGORA	-0.00000283393840496864	-0.000240816749512159
1	15	577	cgly[env]	BthetaiotaomicronAGORA	-0.0000781911657024632	-0.00664437248601495
1	15	577	cit[env]	BthetaiotaomicronAGORA	-0.00000566787680993729	-0.000481633499024318
1	15	577	cl[env]	BthetaiotaomicronAGORA	-0.00000283393840496864	-0.000240816749512159
1	15	577	co2[env]	BthetaiotaomicronAGORA	0.0127369084379179	1.08099629490764
1	15	577	cobalt2[env]	BthetaiotaomicronAGORA	-0.00000283393840496864	-0.000240816749512159
1	15	577	csn[env]	BthetaiotaomicronAGORA	0	0
1	15	577	cu2[env]	BthetaiotaomicronAGORA	-0.00000283393840496864	-0.000240816749512159
1	15	577	cys_L[env]	BthetaiotaomicronAGORA	0	0
1	15	577	etoh[env]	BthetaiotaomicronAGORA	0	0
1	15	577	fe2[env]	BthetaiotaomicronAGORA	-0.00000566787680993729	-0.000481633499024318
1	15	577	fe3[env]	BthetaiotaomicronAGORA	-0.00000283393840496864	-0.000240816749512159
1	15	577	fol[env]	BthetaiotaomicronAGORA	0	0
1	15	577	for[env]	BthetaiotaomicronAGORA	0.000031173322454655	0.00264898424463374
1	15	577	fru[env]	BthetaiotaomicronAGORA	-0.00177388466477177	-0.149726300845873
1	15	577	gal[env]	BthetaiotaomicronAGORA	-0.00214619976307086	-0.179615077737421
1	15	577	glc_D[env]	BthetaiotaomicronAGORA	-0.00173116191750238	-0.146120249653451
1	15	577	gln_L[env]	BthetaiotaomicronAGORA	0	0
1	15	577	glu_L[env]	BthetaiotaomicronAGORA	-0.00151602792085289	-0.126735805118644
1	15	577	gly[env]	BthetaiotaomicronAGORA	0	0
1	15	577	glyc[env]	BthetaiotaomicronAGORA	0	0
1	15	577	gua[env]	BthetaiotaomicronAGORA	0	0
1	15	577	h2[env]	BthetaiotaomicronAGORA	0	0
1	15	577	h2o[env]	BthetaiotaomicronAGORA	0.0109290092321537	0.924673594625078
1	15	577	h2s[env]	BthetaiotaomicronAGORA	-0.000122631328498939	-0.0104207197537164
1	15	577	h[env]	BthetaiotaomicronAGORA	0.0264186536340565	2.24356762746491
1	15	577	his_L[env]	BthetaiotaomicronAGORA	0	0
1	15	577	ile_L[env]	BthetaiotaomicronAGORA	0	0
1	15	577	indole[env]	BthetaiotaomicronAGORA	0.000692481087193765	0.0592463624006742
1	15	577	isobut[env]	BthetaiotaomicronAGORA	0	0
1	15	577	k[env]	BthetaiotaomicronAGORA	-0.00000283393840496864	-0.000240816749512159
1	15	577	leu_L[env]	BthetaiotaomicronAGORA	-0.000421520538327153	-0.035819129207109
1	15	577	lys_L[env]	BthetaiotaomicronAGORA	-0.000261236679578314	-0.0221988480480383
1	15	577	malttr[env]	BthetaiotaomicronAGORA	-0.000772064138531296	-0.0653043561499995
1	15	577	met_L[env]	BthetaiotaomicronAGORA	0	0
1	15	577	mg2[env]	BthetaiotaomicronAGORA	-0.00000283393840496864	-0.000240816749512159
1	15	577	mn2[env]	BthetaiotaomicronAGORA	-0.00000283393840496864	-0.000240816749512159
1	15	577	mqn7[env]	BthetaiotaomicronAGORA	0	0
1	15	577	nac[env]	BthetaiotaomicronAGORA	-0.00000566787680993549	-0.000481633499024313
1	15	577	nh4[env]	BthetaiotaomicronAGORA	0	0
1	15	577	ocdca[env]	BthetaiotaomicronAGORA	-0.0000779609911476987	-0.00662481317308049
1	15	577	orn[env]	BthetaiotaomicronAGORA	0	0
1	15	577	pac[env]	BthetaiotaomicronAGORA	0.000834621009015117	0.076758460879019
1	15	577	phe_L[env]	BthetaiotaomicronAGORA	-0.000976038791135497	-0.0887755783130958
1	15	577	pheme[env]	BthetaiotaomicronAGORA	-0.00000283393840496864	-0.000240816749512159
1	15	577	pi[env]	BthetaiotaomicronAGORA	-0.000743220824459128	-0.0631559326773639
1	15	577	pnto_R[env]	BthetaiotaomicronAGORA	0	0
1	15	577	ppa[env]	BthetaiotaomicronAGORA	0.0231404988445494	1.96210789507872
1	15	577	pro_L[env]	BthetaiotaomicronAGORA	-0.00261607853503534	-0.218167065978816
1	15	577	ptrc[env]	BthetaiotaomicronAGORA	0	0
1	15	577	pydx[env]	BthetaiotaomicronAGORA	0.00107913148104508	0.091589798057533
1	15	577	pydxn[env]	BthetaiotaomicronAGORA	-0.00108196541945005	-0.0918306148070452
1	15	577	q8[env]	BthetaiotaomicronAGORA	-0.00000283393840497074	-0.000240816749512328
1	15	577	ribflv[env]	BthetaiotaomicronAGORA	0	0
1	15	577	ser_L[env]	BthetaiotaomicronAGORA	0.000657572014715749	0.0573794910713395
1	15	577	sheme[env]	BthetaiotaomicronAGORA	0	0
1	15	577	so4[env]	BthetaiotaomicronAGORA	-0.00000283393840496864	-0.000240816749512159
1	15	577	succ[env]	BthetaiotaomicronAGORA	-0.0000888021058440964	-0.010187336540905
1	15	577	sucr[env]	BthetaiotaomicronAGORA	-0.00129185522090487	-0.108787053287355
1	15	577	thm[env]	BthetaiotaomicronAGORA	0	0
1	15	577	thr_L[env]	BthetaiotaomicronAGORA	-0.00102435976591442	-0.086446674461105
1	15	577	trp_L[env]	BthetaiotaomicronAGORA	-0.000735680686932609	-0.0629172915821607
1	15	577	ttdca[env]	BthetaiotaomicronAGORA	-0.0000228902417073053	-0.00194512117618234
1	15	577	tyr_L[env]	BthetaiotaomicronAGORA	0	0
1	15	577	ura[env]	BthetaiotaomicronAGORA	-0.000189427709731503	-0.0160968090361788
1	15	577	val_L[env]	BthetaiotaomicronAGORA	-0.000328031230396917	-0.0278747817892446
1	15	577	zn2[env]	BthetaiotaomicronAGORA	-0.00000283393840496864	-0.000240816749512159
1	15	577	26dap_M[env]	CaerofaciensAGORA	-0.00000173398665705538	-0.00210587150738761
1	15	577	3mop[env]	CaerofaciensAGORA	0	0
1	15	577	4abut[env]	CaerofaciensAGORA	0	0
1	15	577	ac[env]	CaerofaciensAGORA	0.00154868536427277	0.155464307035239
1	15	577	ala_L[env]	CaerofaciensAGORA	-0.0000380980914383092	-0.00377261942226103
1	15	577	amylopect900[env]	CaerofaciensAGORA	0	0
1	15	577	amylose300[env]	CaerofaciensAGORA	0	0
1	15	577	arg_L[env]	CaerofaciensAGORA	-0.000538208750204283	-0.0519931599210316
1	15	577	asn_L[env]	CaerofaciensAGORA	-0.000225491109864477	-0.0222658554408169
1	15	577	asp_L[env]	CaerofaciensAGORA	-0.00023770052571818	-0.0237185657549481
1	15	577	but[env]	CaerofaciensAGORA	0	0
1	15	577	ca2[env]	CaerofaciensAGORA	-0.00000211831790744171	-0.000209763979727919
1	15	577	cgly[env]	CaerofaciensAGORA	0	0
1	15	577	cit[env]	CaerofaciensAGORA	0	0
1	15	577	cl[env]	CaerofaciensAGORA	-0.00000211831790744171	-0.000209763979727919
1	15	577	co2[env]	CaerofaciensAGORA	0.00094096882972014	0.0939275816862614
1	15	577	cobalt2[env]	CaerofaciensAGORA	-0.00000211831790744171	-0.000209763979727919
1	15	577	csn[env]	CaerofaciensAGORA	0	0
1	15	577	cu2[env]	CaerofaciensAGORA	-0.00000211831790744171	-0.000209763979727919
1	15	577	cys_L[env]	CaerofaciensAGORA	-0.0000112391236917956	-0.00111294121905083
1	15	577	etoh[env]	CaerofaciensAGORA	0.00144079734846619	0.145227757546557
1	15	577	fe2[env]	CaerofaciensAGORA	-0.00000211831790744171	-0.000209763979727919
1	15	577	fe3[env]	CaerofaciensAGORA	-0.00000211831790744171	-0.000209763979727919
1	15	577	fol[env]	CaerofaciensAGORA	0	0
1	15	577	for[env]	CaerofaciensAGORA	0.00287784201867539	0.289350157624721
1	15	577	fru[env]	CaerofaciensAGORA	-0.000240031419374501	-0.0242732489594939
1	15	577	gal[env]	CaerofaciensAGORA	-0.000290410862454462	-0.0290396357268392
1	15	577	glc_D[env]	CaerofaciensAGORA	-0.000234250433795053	-0.023688645066525
1	15	577	gln_L[env]	CaerofaciensAGORA	0	0
1	15	577	glu_L[env]	CaerofaciensAGORA	-0.00010949272551434	-0.0108423904525656
1	15	577	gly[env]	CaerofaciensAGORA	0.0000400872284600639	0.00425640781854204
1	15	577	glyc[env]	CaerofaciensAGORA	-0.000278243449475573	-0.0279959304186695
1	15	577	gua[env]	CaerofaciensAGORA	0	0
1	15	577	h2[env]	CaerofaciensAGORA	0	0
1	15	577	h2o[env]	CaerofaciensAGORA	-0.0021096609368302	-0.208779072570596
1	15	577	h2s[env]	CaerofaciensAGORA	0	0
1	15	577	h[env]	CaerofaciensAGORA	0.00143980075278238	0.148770286906844
1	15	577	his_L[env]	CaerofaciensAGORA	-0.0000100755510457732	-0.000997719784121379
1	15	577	ile_L[env]	CaerofaciensAGORA	-0.0000332494665555797	-0.00329248995348008
1	15	577	indole[env]	CaerofaciensAGORA	0	0
1	15	577	isobut[env]	CaerofaciensAGORA	0	0
1	15	577	k[env]	CaerofaciensAGORA	-0.00000211831790744171	-0.000209763979727919
1	15	577	leu_L[env]	CaerofaciensAGORA	-0.0000427207511267571	-0.00423037294913732
1	15	577	lys_L[env]	CaerofaciensAGORA	-0.0000397988603654936	-0.00200687061232678
1	15	577	malttr[env]	CaerofaciensAGORA	0	0
1	15	577	met_L[env]	CaerofaciensAGORA	-0.0000160729381217164	-0.00159160409987923
1	15	577	mg2[env]	CaerofaciensAGORA	-0.00000211831790744171	-0.000209763979727919
1	15	577	mn2[env]	CaerofaciensAGORA	-0.00000211831790744171	-0.000209763979727919
1	15	577	mqn7[env]	CaerofaciensAGORA	0	0
1	15	577	nac[env]	CaerofaciensAGORA	-0.00000423663581488374	-0.000419527959455837
1	15	577	nh4[env]	CaerofaciensAGORA	0.00175906903183092	0.171635620829963
1	15	577	ocdca[env]	CaerofaciensAGORA	0	0
1	15	577	orn[env]	CaerofaciensAGORA	0.000538208750204283	0.0519931599210316
1	15	577	pac[env]	CaerofaciensAGORA	0	0
1	15	577	phe_L[env]	CaerofaciensAGORA	-0.0000216624030117278	-0.0021450943931725
1	15	577	pheme[env]	CaerofaciensAGORA	0	0
1	15	577	pi[env]	CaerofaciensAGORA	-0.00012524876226153	-0.0124026137605115
1	15	577	pnto_R[env]	CaerofaciensAGORA	-0.00000423663581488345	-0.00041952795945584
1	15	577	ppa[env]	CaerofaciensAGORA	0	0
1	15	577	pro_L[env]	CaerofaciensAGORA	0	0
1	15	577	ptrc[env]	CaerofaciensAGORA	0	0
1	15	577	pydx[env]	CaerofaciensAGORA	-0.00000211831790744171	-0.000209763979727919
1	15	577	pydxn[env]	CaerofaciensAGORA	0	0
1	15	577	q8[env]	CaerofaciensAGORA	0	0
1	15	577	ribflv[env]	CaerofaciensAGORA	-0.00000423663581488341	-0.000419527959455839
1	15	577	ser_L[env]	CaerofaciensAGORA	-0.000344686634664872	-0.0341284535103266
1	15	577	sheme[env]	CaerofaciensAGORA	0	0
1	15	577	so4[env]	CaerofaciensAGORA	-0.00000211831790744171	-0.000209763979727919
1	15	577	succ[env]	CaerofaciensAGORA	0	0
1	15	577	sucr[env]	CaerofaciensAGORA	-0.000174806089966425	-0.0176251923602092
1	15	577	thm[env]	CaerofaciensAGORA	0	0
1	15	577	thr_L[env]	CaerofaciensAGORA	-0.00013861021126141	-0.0140125321917881
1	15	577	trp_L[env]	CaerofaciensAGORA	-0.0000067002488506656	-0.000663484389734693
1	15	577	ttdca[env]	CaerofaciensAGORA	0	0
1	15	577	tyr_L[env]	CaerofaciensAGORA	-0.0000136520638211822	-0.00135187982340631
1	15	577	ura[env]	CaerofaciensAGORA	-0.0000109674999872836	-0.00108604399600102
1	15	577	val_L[env]	CaerofaciensAGORA	-0.000037833301699879	-0.00374639892479504
1	15	577	zn2[env]	CaerofaciensAGORA	-0.00000211831790744171	-0.000209763979727919
1	15	577	26dap_M[env]	CsymbiosumAGORA	0	0
1	15	577	3mop[env]	CsymbiosumAGORA	0	0.00000000032319404086824
1	15	577	4abut[env]	CsymbiosumAGORA	-0.0119091869288988	-1.00023320185524
1	15	577	ac[env]	CsymbiosumAGORA	0.01969033599305	1.50216248572893
1	15	577	ala_L[env]	CsymbiosumAGORA	-0.00306297346456795	-0.253758810106395
1	15	577	amylopect900[env]	CsymbiosumAGORA	0	0
1	15	577	amylose300[env]	CsymbiosumAGORA	0	0
1	15	577	arg_L[env]	CsymbiosumAGORA	-0.000498048916544902	-0.0411356061890142
1	15	577	asn_L[env]	CsymbiosumAGORA	-0.00199904602087537	-0.160613271036104
1	15	577	asp_L[env]	CsymbiosumAGORA	-0.00210728613816526	-0.170632656536093
1	15	577	but[env]	CsymbiosumAGORA	0.0135148460629237	1.18695371626683
1	15	577	ca2[env]	CsymbiosumAGORA	-0.00000897037365150971	-0.000740922527077241
1	15	577	cgly[env]	CsymbiosumAGORA	-0.00000897037365150971	-0.000741833954819324
1	15	577	cit[env]	CsymbiosumAGORA	-0.000838748842667736	-0.0700907968516578
1	15	577	cl[env]	CsymbiosumAGORA	-0.00000897037365150971	-0.000740922527077241
1	15	577	co2[env]	CsymbiosumAGORA	0.00927723518645261	0.894507241029907
1	15	577	cobalt2[env]	CsymbiosumAGORA	-0.00000897037365150971	-0.000740922527077241
1	15	577	csn[env]	CsymbiosumAGORA	0	0.000000457154840522149
1	15	577	cu2[env]	CsymbiosumAGORA	-0.00000897037365150971	-0.000740922527077241
1	15	577	cys_L[env]	CsymbiosumAGORA	-0.0000822880980779926	-0.00679580497666334
1	15	577	etoh[env]	CsymbiosumAGORA	-0.000532411516658494	-0.0510902465918784
1	15	577	fe2[env]	CsymbiosumAGORA	-0.00000897037365150971	-0.000740922527077241
1	15	577	fe3[env]	CsymbiosumAGORA	-0.00000897037365150971	-0.000740922527077241
1	15	577	fol[env]	CsymbiosumAGORA	-0.0000269111209545291	-0.00222276758123172
1	15	577	for[env]	CsymbiosumAGORA	0.0233979042078482	1.77173685879171
1	15	577	fru[env]	CsymbiosumAGORA	-0.00212795020643629	-0.173693016103826
1	15	577	gal[env]	CsymbiosumAGORA	-0.00034893484724745	-0.0288208383342405
1	15	577	glc_D[env]	CsymbiosumAGORA	-0.00207670004306497	-0.169509743664061
1	15	577	gln_L[env]	CsymbiosumAGORA	-0.00247691044702144	-0.205580722970968
1	15	577	glu_L[env]	CsymbiosumAGORA	-0.00181862552352419	-0.147035192645996
1	15	577	gly[env]	CsymbiosumAGORA	-0.00466140435655595	-0.386557099154233
1	15	577	glyc[env]	CsymbiosumAGORA	-0.00246671126344216	-0.201189230900847
1	15	577	gua[env]	CsymbiosumAGORA	0	0.000000000343725777416184
1	15	577	h2[env]	CsymbiosumAGORA	0	0.0000187197995197703
1	15	577	h2o[env]	CsymbiosumAGORA	0.0691196359917423	5.85002109601834
1	15	577	h2s[env]	CsymbiosumAGORA	0	0
1	15	577	h[env]	CsymbiosumAGORA	-0.0743735548908938	-6.3559923579552
1	15	577	his_L[env]	CsymbiosumAGORA	-0.000486280486246541	-0.040163494266623
1	15	577	ile_L[env]	CsymbiosumAGORA	-0.00039947412142601	-0.0329951884686338
1	15	577	indole[env]	CsymbiosumAGORA	0	0
1	15	577	isobut[env]	CsymbiosumAGORA	0	0
1	15	577	k[env]	CsymbiosumAGORA	-0.00000897037365150971	-0.000740922527077241
1	15	577	leu_L[env]	CsymbiosumAGORA	-0.000486503662409477	-0.0401835572283099
1	15	577	lys_L[env]	CsymbiosumAGORA	-0.000365720361095972	-0.03020726501189
1	15	577	malttr[env]	CsymbiosumAGORA	0	0
1	15	577	met_L[env]	CsymbiosumAGORA	-0.000146174485283844	-0.0120750990774145
1	15	577	mg2[env]	CsymbiosumAGORA	-0.00000897037365150971	-0.000740922527077241
1	15	577	mn2[env]	CsymbiosumAGORA	-0.00000897037365150971	-0.000740922527077241
1	15	577	mqn7[env]	CsymbiosumAGORA	-0.0000179407473030194	-0.00148184505415448
1	15	577	nac[env]	CsymbiosumAGORA	-0.000017940747303021	-0.00148184505415447
1	15	577	nh4[env]	CsymbiosumAGORA	0.0348675345613825	2.87741694064815
1	15	577	ocdca[env]	CsymbiosumAGORA	-0.0000939389522877395	-0.00775903977069077
1	15	577	orn[env]	CsymbiosumAGORA	0.0000796686648141854	0.00657890600764158
1	15	577	pac[env]	CsymbiosumAGORA	0	0
1	15	577	phe_L[env]	CsymbiosumAGORA	-0.000199061694227678	-0.0164418227446552
1	15	577	pheme[env]	CsymbiosumAGORA	-0.00000897037365150971	-0.000740922527077241
1	15	577	pi[env]	CsymbiosumAGORA	-0.00140340189149517	-0.115916250130406
1	15	577	pnto_R[env]	CsymbiosumAGORA	-0.0000179407473030157	-0.00148184505415448
1	15	577	ppa[env]	CsymbiosumAGORA	0.00504570709709145	0.417089537846788
1	15	577	pro_L[env]	CsymbiosumAGORA	0	-0.0000000937086303898215
1	15	577	ptrc[env]	CsymbiosumAGORA	0	0
1	15	577	pydx[env]	CsymbiosumAGORA	-0.00000897037365150971	-0.000740922527077241
1	15	577	pydxn[env]	CsymbiosumAGORA	0	0
1	15	577	q8[env]	CsymbiosumAGORA	0	0
1	15	577	ribflv[env]	CsymbiosumAGORA	-0.0000179407473030194	-0.00148184505415448
1	15	577	ser_L[env]	CsymbiosumAGORA	-0.00305574994016331	-0.245815094446174
1	15	577	sheme[env]	CsymbiosumAGORA	-0.00000897037365150971	-0.000740922527077241
1	15	577	so4[env]	CsymbiosumAGORA	-0.00000897037365150971	-0.000740922527077241
1	15	577	succ[env]	CsymbiosumAGORA	-0.000106526914187645	-0.0116150728382446
1	15	577	sucr[env]	CsymbiosumAGORA	0	0
1	15	577	thm[env]	CsymbiosumAGORA	-0.00000897037365150971	-0.000740922527077241
1	15	577	thr_L[env]	CsymbiosumAGORA	-0.00122882091413935	-0.10028584814777
1	15	577	trp_L[env]	CsymbiosumAGORA	-0.0000615702712335067	-0.0050854961819214
1	15	577	ttdca[env]	CsymbiosumAGORA	0	0
1	15	577	tyr_L[env]	CsymbiosumAGORA	-0.000125454398814015	-0.0103621090729696
1	15	577	ura[env]	CsymbiosumAGORA	-0.0000917667300491983	-0.00758006331326941
1	15	577	val_L[env]	CsymbiosumAGORA	-0.000347665954638408	-0.0287160320959493
1	15	577	zn2[env]	CsymbiosumAGORA	-0.00000897037365150971	-0.000740922527077241
1	15	577	26dap_M[env]	DpigerAGORA	0	0
1	15	577	3mop[env]	DpigerAGORA	0	0
1	15	577	4abut[env]	DpigerAGORA	0	0
1	15	577	ac[env]	DpigerAGORA	0.000118466049089254	0.0306216748146551
1	15	577	ala_L[env]	DpigerAGORA	-0.00000143507307393754	-0.000383673844271897
1	15	577	amylopect900[env]	DpigerAGORA	0	0
1	15	577	amylose300[env]	DpigerAGORA	0	0
1	15	577	arg_L[env]	DpigerAGORA	0	0
1	15	577	asn_L[env]	DpigerAGORA	-0.0000135009406257875	-0.00354885517065764
1	15	577	asp_L[env]	DpigerAGORA	-0.0000142319610133117	-0.00384192209202745
1	15	577	but[env]	DpigerAGORA	0	0
1	15	577	ca2[env]	DpigerAGORA	-0.000000014414447121509	-0.00000385377333085135
1	15	577	cgly[env]	DpigerAGORA	-0.0000293018799250057	-0.00648814832979242
1	15	577	cit[env]	DpigerAGORA	0	0
1	15	577	cl[env]	DpigerAGORA	-0.000000014414447121509	-0.00000385377333085135
1	15	577	co2[env]	DpigerAGORA	0.0000820586869214072	0.0205391781709162
