SimRun	TimePoint	niceLab	compound	Species	totFlux	adjFlux	cumulFlux
25	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	ErectaleAGORA	0	0	0
25	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	MformatexigensAGORA	-0.0000207017130233345	-0.0000207017130233345	-0.00222526723754396
26	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BcaccaeAGORA	0	0	0
26	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BhydrogenotrophicaAGORA	-0.00000533182506745346	-0.00000533182506745346	-0.000612235536309475
26	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BovatusAGORA	0	0	0
26	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BthetaiotaomicronAGORA	0	0	0
26	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CaerofaciensAGORA	-0.00000177871534981794	-0.00000177871534981794	-0.000710443655021363
26	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CsymbiosumAGORA	0	0	0
26	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	DpigerAGORA	0	0	0
26	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	EcoliAGORA	0	0	0
26	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	ErectaleAGORA	0	0	0
26	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	MformatexigensAGORA	-0.0000379555376689446	-0.0000379555376689446	-0.00407696635984882
27	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BcaccaeAGORA	0	0	0
27	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BhydrogenotrophicaAGORA	-0.00000496813622369699	-0.00000496813622369699	-0.000569318237886322
27	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BovatusAGORA	0	0	0
27	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BthetaiotaomicronAGORA	0	0	0
27	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CaerofaciensAGORA	-0.00000179284155032517	-0.00000179284155032517	-0.000310355672775568
27	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CsymbiosumAGORA	0	0	0
27	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	DpigerAGORA	0	0	0
27	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	EcoliAGORA	0	0	0
27	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	ErectaleAGORA	0	0	0
27	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	MformatexigensAGORA	-0.0000367961510213914	-0.0000367961510213914	-0.00394956264663776
28	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BcaccaeAGORA	0	0	0
28	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BhydrogenotrophicaAGORA	-0.00000454952884691579	-0.00000454952884691579	-0.000520214183752488
28	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BovatusAGORA	0	0	0
28	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BthetaiotaomicronAGORA	0	0	0
28	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CaerofaciensAGORA	-0.00000180254461494031	-0.00000180254461494031	-0.0002238084447974
28	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CsymbiosumAGORA	0	0	0
28	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	DpigerAGORA	0	0	0
28	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	EcoliAGORA	0	0	0
28	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	ErectaleAGORA	0	0	0
28	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	MformatexigensAGORA	-0.0000353037927214384	-0.0000353037927214384	-0.00378628048674838
29	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BcaccaeAGORA	0	0	0
29	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BhydrogenotrophicaAGORA	-0.00000422335265636052	-0.00000422335265636052	-0.000482113511549739
29	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BovatusAGORA	0	0	0
29	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BthetaiotaomicronAGORA	0	0	0
29	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CaerofaciensAGORA	-0.00000180220342505838	-0.00000180220342505838	-0.000185169119071223
29	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CsymbiosumAGORA	0	0	0
29	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	DpigerAGORA	0	0	0
29	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	EcoliAGORA	0	0	0
29	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	ErectaleAGORA	0	0	0
29	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	MformatexigensAGORA	-0.0000340428570130584	-0.0000340428570130584	-0.00364872323940071
30	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BcaccaeAGORA	0	0	0
30	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BhydrogenotrophicaAGORA	-0.0000037461231985447	-0.0000037461231985447	-0.00042663959320415
30	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BovatusAGORA	0	0	0
30	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BthetaiotaomicronAGORA	0	0	0
30	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CaerofaciensAGORA	-0.00000178953068047536	-0.00000178953068047536	-0.000174982602429446
30	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CsymbiosumAGORA	0	0	0
30	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	DpigerAGORA	0	0	0
30	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	EcoliAGORA	0	0	0
30	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	ErectaleAGORA	0	0	0
30	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	MformatexigensAGORA	-0.0000320022955250012	-0.0000320022955250012	-0.00342681731125195
31	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BcaccaeAGORA	0	0	0
31	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BhydrogenotrophicaAGORA	-0.0000033104297886987	-0.0000033104297886987	-0.000376290272278498
31	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BovatusAGORA	0	0	0
31	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BthetaiotaomicronAGORA	0	0	0
31	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CaerofaciensAGORA	-0.00000176772704643043	-0.00000176772704643043	-0.000167091983769885
31	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CsymbiosumAGORA	0	0	0
31	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	DpigerAGORA	0	0	0
31	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	EcoliAGORA	0	0	0
31	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	ErectaleAGORA	0	0	0
31	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	MformatexigensAGORA	-0.0000299129151657499	-0.0000299129151657499	-0.00320047379116891
32	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BcaccaeAGORA	0	0	0
32	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BhydrogenotrophicaAGORA	-0.00000526873435656288	-0.00000526873435656288	-0.000606776386367946
32	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BovatusAGORA	0	0	0
32	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BthetaiotaomicronAGORA	0	0	0
32	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CaerofaciensAGORA	-0.0000392808423419969	-0.0000392808423419969	-0.000857234191952154
32	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CsymbiosumAGORA	0	0	0
32	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	DpigerAGORA	0	0	0
32	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	EcoliAGORA	0	0	0
32	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	ErectaleAGORA	0	0	0
32	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	MformatexigensAGORA	-0.0000656965980718522	-0.0000656965980718522	-0.0070932366833434
33	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BcaccaeAGORA	0	0	0
33	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BhydrogenotrophicaAGORA	-0.00000484787381930074	-0.00000484787381930074	-0.000558540872898877
33	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BovatusAGORA	0	0	0
33	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BthetaiotaomicronAGORA	0	0	0
33	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CaerofaciensAGORA	-0.00000155449177389135	-0.00000155449177389135	-0.000182825092738766
33	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CsymbiosumAGORA	0	0	0
33	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	DpigerAGORA	0	0	0
33	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	EcoliAGORA	0	0	0
33	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	ErectaleAGORA	0	0	0
33	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	MformatexigensAGORA	-0.000084834182058493	-0.000084834182058493	-0.0091861774578358
34	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BcaccaeAGORA	0	0	0
34	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BhydrogenotrophicaAGORA	-0.00000434852484891378	-0.00000434852484891378	-0.000501226723256973
34	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BovatusAGORA	0	0	0
34	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BthetaiotaomicronAGORA	0	0	0
34	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CaerofaciensAGORA	-0.00000145307898725304	-0.00000145307898725304	-0.00014398792255298
34	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CsymbiosumAGORA	0	0	0
34	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	DpigerAGORA	0	0	0
34	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	EcoliAGORA	0	0	0
34	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	ErectaleAGORA	0	0	0
34	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	MformatexigensAGORA	-0.000105574369781106	-0.000105574369781106	-0.0114677740910421
35	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BcaccaeAGORA	0	0	0
35	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BhydrogenotrophicaAGORA	-0.00000397618434239096	-0.00000397618434239096	-0.000458494448556602
35	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BovatusAGORA	0	0	0
35	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BthetaiotaomicronAGORA	0	0	0
35	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CaerofaciensAGORA	-0.00000137320416698268	-0.00000137320416698268	-0.000136607525542351
35	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CsymbiosumAGORA	0	0	0
35	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	DpigerAGORA	0	0	0
35	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	EcoliAGORA	0	0	0
35	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	ErectaleAGORA	0	0	0
35	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	MformatexigensAGORA	-0.000120500204282205	-0.000120500204282205	-0.0131183822968496
36	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BcaccaeAGORA	0	0	0
36	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BhydrogenotrophicaAGORA	-0.00000342974933424162	-0.00000342974933424162	-0.000395749470656823
36	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BovatusAGORA	0	0	0
36	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BthetaiotaomicronAGORA	0	0	0
36	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CaerofaciensAGORA	-0.00000125075081141687	-0.00000125075081141687	-0.000123350863866568
36	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CsymbiosumAGORA	0	0	0
36	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	DpigerAGORA	0	0	0
36	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	EcoliAGORA	0	0	0
36	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	ErectaleAGORA	0	0	0
36	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	MformatexigensAGORA	-0.000140732400707886	-0.000140732400707886	-0.0153669994659366
37	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BcaccaeAGORA	0	0	0
37	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BhydrogenotrophicaAGORA	-0.00000294832009692205	-0.00000294832009692205	-0.000340485730337048
37	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BovatusAGORA	0	0	0
37	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BthetaiotaomicronAGORA	0	0	0
37	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CaerofaciensAGORA	-0.00000112532890176301	-0.00000112532890176301	-0.00011070741208598
37	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CsymbiosumAGORA	0	0	0
37	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	DpigerAGORA	0	0	0
37	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	EcoliAGORA	0	0	0
37	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	ErectaleAGORA	0	0	0
37	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	MformatexigensAGORA	-0.000157376068267163	-0.000157376068267163	-0.0172265008696511
38	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BcaccaeAGORA	0	0	0
38	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BhydrogenotrophicaAGORA	-0.00000494560867995985	-0.00000494560867995985	-0.000572731371934014
38	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BovatusAGORA	0	0	0
38	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BthetaiotaomicronAGORA	0	0	0
38	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CaerofaciensAGORA	-0.00000129747408191907	-0.00000129747408191907	-0.000467824274537448
38	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CsymbiosumAGORA	0	0	0
38	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	DpigerAGORA	0	0	0
38	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	EcoliAGORA	0	0	0
38	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	ErectaleAGORA	0	0	0
38	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	MformatexigensAGORA	-0.0000376052857370044	-0.0000376052857370044	-0.00403785442331462
39	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BcaccaeAGORA	0	0	0
39	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BhydrogenotrophicaAGORA	-0.00000436851010398549	-0.00000436851010398549	-0.000507648367086082
39	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BovatusAGORA	0	0	0
39	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BthetaiotaomicronAGORA	0	0	0
39	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CaerofaciensAGORA	-0.00000105580251085738	-0.00000105580251085738	-0.00041243066774557
39	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CsymbiosumAGORA	0	0	0
39	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	DpigerAGORA	0	0	0
39	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	EcoliAGORA	0	0	0
39	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	ErectaleAGORA	0	0	0
39	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	MformatexigensAGORA	-0.0000361035602737975	-0.0000361035602737975	-0.00387290947424316
40	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BcaccaeAGORA	0	0	0
40	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BhydrogenotrophicaAGORA	-0.0000037742677747818	-0.0000037742677747818	-0.000440017685628014
40	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BovatusAGORA	0	0	0
40	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BthetaiotaomicronAGORA	0	0	0
40	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CaerofaciensAGORA	-0.000000842826072767859	-0.000000842826072767859	-0.000235905080696385
40	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CsymbiosumAGORA	0	0	0
40	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	DpigerAGORA	0	0	0
40	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	EcoliAGORA	0	0	0
40	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	ErectaleAGORA	0	0	0
40	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	MformatexigensAGORA	-0.0000341898238148746	-0.0000341898238148746	-0.00366407472920637
41	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BcaccaeAGORA	0	0	0
41	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BhydrogenotrophicaAGORA	-0.00000335635285463693	-0.00000335635285463693	-0.000392131367985387
41	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BovatusAGORA	0	0	0
41	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BthetaiotaomicronAGORA	0	0	0
41	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CaerofaciensAGORA	-0.000000711360500864381	-0.000000711360500864381	-0.000224612876878275
41	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CsymbiosumAGORA	0	0	0
41	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	DpigerAGORA	0	0	0
41	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	EcoliAGORA	0	0	0
41	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	ErectaleAGORA	0	0	0
41	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	MformatexigensAGORA	-0.0000325939211214029	-0.0000325939211214029	-0.00349073770950811
42	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BcaccaeAGORA	0	0	0
42	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BhydrogenotrophicaAGORA	-0.00000279274940331675	-0.00000279274940331675	-0.000327180266086057
42	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BovatusAGORA	0	0	0
42	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BthetaiotaomicronAGORA	0	0	0
42	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CaerofaciensAGORA	-0.000000553573331765018	-0.000000553573331765018	-0.00013428612937585
42	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CsymbiosumAGORA	0	0	0
42	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	DpigerAGORA	0	0	0
42	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	EcoliAGORA	0	0	0
42	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	ErectaleAGORA	0	0	0
42	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	MformatexigensAGORA	-0.0000300723187771315	-0.0000300723187771315	-0.00321796614225417
43	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BcaccaeAGORA	0	0	0
43	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BhydrogenotrophicaAGORA	-0.00000232153687883121	-0.00000232153687883121	-0.000272572249158222
43	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BovatusAGORA	0	0	0
43	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BthetaiotaomicronAGORA	0	0	0
43	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CaerofaciensAGORA	-0.000000436381208772164	-0.000000436381208772164	-0.000046917870567001
43	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CsymbiosumAGORA	0	0	0
43	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	DpigerAGORA	0	0	0
43	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	EcoliAGORA	0	0	0
43	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	ErectaleAGORA	0	0	0
43	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	MformatexigensAGORA	-0.0000275951968043984	-0.0000275951968043984	-0.00295099803402266
44	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BcaccaeAGORA	0	0	0
44	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BhydrogenotrophicaAGORA	-0.00000499288686326485	-0.00000499288686326485	-0.00058124015876526
44	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BovatusAGORA	0	0	0
44	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BthetaiotaomicronAGORA	0	0	0
44	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CaerofaciensAGORA	-0.00000158048365851694	-0.00000158048365851694	-0.000816832194220273
44	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CsymbiosumAGORA	0	0	0
44	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	DpigerAGORA	0	0	0
44	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	EcoliAGORA	0	0	0
44	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	ErectaleAGORA	0	0	0
44	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	MformatexigensAGORA	-0.0000343084290558807	-0.0000343084290558807	-0.00369347371995072
45	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BcaccaeAGORA	0	0	0
45	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BhydrogenotrophicaAGORA	-0.0000044853689647844	-0.0000044853689647844	-0.000524584910870132
45	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BovatusAGORA	0	0	0
45	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BthetaiotaomicronAGORA	0	0	0
45	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CaerofaciensAGORA	-0.00000146720674867592	-0.00000146720674867592	-0.000473291057939299
45	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CsymbiosumAGORA	0	0	0
45	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	DpigerAGORA	0	0	0
45	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	EcoliAGORA	0	0	0
45	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	ErectaleAGORA	0	0	0
45	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	MformatexigensAGORA	-0.0000307842876011912	-0.0000307842876011912	-0.00331065137929137
46	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BcaccaeAGORA	0	0	0
46	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BhydrogenotrophicaAGORA	-0.00000396537361495156	-0.00000396537361495156	-0.000465478217605352
46	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BovatusAGORA	0	0	0
46	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BthetaiotaomicronAGORA	0	0	0
46	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CaerofaciensAGORA	-0.00000134596400992802	-0.00000134596400992802	-0.000263687261338208
46	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CsymbiosumAGORA	0	0	0
46	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	DpigerAGORA	0	0	0
46	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	EcoliAGORA	0	0	0
46	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	ErectaleAGORA	0	0	0
46	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	MformatexigensAGORA	-0.0000268739927354228	-0.0000268739927354228	-0.0028841273522028
47	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BcaccaeAGORA	0	0	0
47	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BhydrogenotrophicaAGORA	-0.00000359082978432272	-0.00000359082978432272	-0.000422117740519332
47	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BovatusAGORA	0	0	0
47	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BthetaiotaomicronAGORA	0	0	0
47	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CaerofaciensAGORA	-0.00000125677979884538	-0.00000125677979884538	-0.000187611928707746
47	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CsymbiosumAGORA	0	0	0
47	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	DpigerAGORA	0	0	0
47	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	EcoliAGORA	0	0	0
47	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	ErectaleAGORA	0	0	0
47	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	MformatexigensAGORA	-0.0000239459378212356	-0.0000239459378212356	-0.0025649152067293
48	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BcaccaeAGORA	0	0	0
48	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BhydrogenotrophicaAGORA	-0.0000030573797008163	-0.0000030573797008163	-0.000360091524031182
48	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BovatusAGORA	0	0	0
48	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BthetaiotaomicronAGORA	0	0	0
48	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CaerofaciensAGORA	-0.00000112891150520218	-0.00000112891150520218	-0.000116042408423308
48	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CsymbiosumAGORA	0	0	0
48	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	DpigerAGORA	0	0	0
48	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	EcoliAGORA	0	0	0
48	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	ErectaleAGORA	0	0	0
48	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	MformatexigensAGORA	-0.0000197796160683261	-0.0000197796160683261	-0.00211223204935772
49	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BcaccaeAGORA	0	0	0
49	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BhydrogenotrophicaAGORA	-0.00000258713436699004	-0.00000258713436699004	-0.000305150933758291
49	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BovatusAGORA	0	0	0
49	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BthetaiotaomicronAGORA	0	0	0
49	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CaerofaciensAGORA	-0.00000100909904052475	-0.00000100909904052475	-0.00010428150910713
49	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CsymbiosumAGORA	0	0	0
49	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	DpigerAGORA	0	0	0
49	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	EcoliAGORA	0	0	0
49	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	ErectaleAGORA	0	0	0
49	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	MformatexigensAGORA	-0.000016166269789956	-0.000016166269789956	-0.00172158061973515
50	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BcaccaeAGORA	0	0	0
50	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BhydrogenotrophicaAGORA	-0.00000557114224436028	-0.00000557114224436028	-0.000637213667644079
50	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BovatusAGORA	0	0	0
50	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	BthetaiotaomicronAGORA	0	0	0
50	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	CaerofaciensAGORA	-0.00000174249279553166	-0.00000174249279553166	-0.00229475092198503
