SimRun	TimePoint	niceLab	compound	value
3	577	butyrate	but[env]	4.7796733588
40	577	butyrate	but[env]	3.27775015209812
41	577	butyrate	but[env]	3.24570553184869
42	577	butyrate	but[env]	3.20726132084718
43	577	butyrate	but[env]	3.18122473332287
44	577	butyrate	but[env]	3.07827424058005
45	577	butyrate	but[env]	2.82627392101649
46	577	butyrate	but[env]	2.57419345158285
47	577	butyrate	but[env]	2.40031585767644
48	577	butyrate	but[env]	2.17584889123099
49	577	butyrate	but[env]	1.99725111648636
4	577	butyrate	but[env]	5.21694158273209
50	577	butyrate	but[env]	2.9941272533631
51	577	butyrate	but[env]	2.68801012009529
52	577	butyrate	but[env]	2.37746588260082
53	577	butyrate	but[env]	2.16642599043785
54	577	butyrate	but[env]	1.89312705073409
55	577	butyrate	but[env]	1.67681604709478
56	577	butyrate	but[env]	3.4663467597892
57	577	butyrate	but[env]	3.46833733654704
58	577	butyrate	but[env]	3.47051314989378
59	577	butyrate	but[env]	3.47359248913757
5	577	butyrate	but[env]	5.4944395443314
60	577	butyrate	but[env]	3.47908223701997
61	577	butyrate	but[env]	3.48531564915354
6	577	butyrate	but[env]	5.81144149508231
7	577	butyrate	but[env]	6.0433123721425
8	577	butyrate	but[env]	3.57003365624042
9	577	butyrate	but[env]	3.64866449034971
10	577	calcium	ca2[env]	21.1613705687869
11	577	calcium	ca2[env]	21.1613482505787
12	577	calcium	ca2[env]	21.1613187084868
13	577	calcium	ca2[env]	21.1612942589332
14	577	calcium	ca2[env]	21.161494471569
15	577	calcium	ca2[env]	21.1615005860325
16	577	calcium	ca2[env]	21.1615085759189
17	577	calcium	ca2[env]	21.1615155712743
18	577	calcium	ca2[env]	21.16152726914
19	577	calcium	ca2[env]	21.1615392865828
1	577	calcium	ca2[env]	21.1614874779727
20	577	calcium	ca2[env]	21.1615003855125
21	577	calcium	ca2[env]	21.1615107300724
22	577	calcium	ca2[env]	21.161523404071
23	577	calcium	ca2[env]	21.1615336578647
24	577	calcium	ca2[env]	21.1615494378456
25	577	calcium	ca2[env]	21.1615644912669
26	577	calcium	ca2[env]	21.1614970549885
27	577	calcium	ca2[env]	21.1615052485128
28	577	calcium	ca2[env]	21.161515691103
29	577	calcium	ca2[env]	21.1615251637063
2	577	calcium	ca2[env]	21.1614214022406
30	577	calcium	ca2[env]	21.161541116051
31	577	calcium	ca2[env]	21.1615576666623
32	577	calcium	ca2[env]	21.1613987696171
33	577	calcium	ca2[env]	21.1613338279496
34	577	calcium	ca2[env]	21.1612640644707
35	577	calcium	ca2[env]	21.1612136559517
36	577	calcium	ca2[env]	21.1611461290334
37	577	calcium	ca2[env]	21.1610916001734
38	577	calcium	ca2[env]	21.1615256181951
39	577	calcium	ca2[env]	21.1615480333235
3	577	calcium	ca2[env]	21.1613861972132
40	577	calcium	ca2[env]	21.1615700057108
41	577	calcium	ca2[env]	21.1615852129014
42	577	calcium	ca2[env]	21.1616058000731
43	577	calcium	ca2[env]	21.1616232629243
44	577	calcium	ca2[env]	21.1614376785001
45	577	calcium	ca2[env]	21.1614084850787
46	577	calcium	ca2[env]	21.1613821825013
47	577	calcium	ca2[env]	21.1613662795468
48	577	calcium	ca2[env]	21.1613488034595
49	577	calcium	ca2[env]	21.1613381119504
4	577	calcium	ca2[env]	21.1613559242516
50	577	calcium	ca2[env]	21.1616701597445
51	577	calcium	ca2[env]	21.1617886195385
52	577	calcium	ca2[env]	21.1619062393583
53	577	calcium	ca2[env]	21.1619862605601
54	577	calcium	ca2[env]	21.1620903330436
55	577	calcium	ca2[env]	21.162173633633
56	577	calcium	ca2[env]	21.1615017354721
57	577	calcium	ca2[env]	21.1615135983862
58	577	calcium	ca2[env]	21.1615284913758
59	577	calcium	ca2[env]	21.1615403470446
5	577	calcium	ca2[env]	21.1613385837909
60	577	calcium	ca2[env]	21.1615591389919
61	577	calcium	ca2[env]	21.1615777287254
6	577	calcium	ca2[env]	21.1613214268973
7	577	calcium	ca2[env]	21.1613117022445
8	577	calcium	ca2[env]	21.1614352401683
9	577	calcium	ca2[env]	21.1614029411548
10	577	carbon dioxide	co2[env]	7.37031191435359
11	577	carbon dioxide	co2[env]	7.39564520925928
12	577	carbon dioxide	co2[env]	7.43083572125717
13	577	carbon dioxide	co2[env]	7.4724556672257
14	577	carbon dioxide	co2[env]	7.28543768990284
15	577	carbon dioxide	co2[env]	7.3126621427183
16	577	carbon dioxide	co2[env]	7.34225978238391
17	577	carbon dioxide	co2[env]	7.35837837029143
18	577	carbon dioxide	co2[env]	7.36762562459357
19	577	carbon dioxide	co2[env]	7.37786127524172
1	577	carbon dioxide	co2[env]	7.27147147059694
20	577	carbon dioxide	co2[env]	7.32573990905385
21	577	carbon dioxide	co2[env]	7.37059627054368
22	577	carbon dioxide	co2[env]	7.42614174696938
23	577	carbon dioxide	co2[env]	7.47032191157208
24	577	carbon dioxide	co2[env]	7.5366276739283
25	577	carbon dioxide	co2[env]	7.59920796113111
26	577	carbon dioxide	co2[env]	7.17219033235938
27	577	carbon dioxide	co2[env]	7.11505643219957
28	577	carbon dioxide	co2[env]	7.01780784885415
29	577	carbon dioxide	co2[env]	6.91882431423627
2	577	carbon dioxide	co2[env]	7.60298997427476
30	577	carbon dioxide	co2[env]	6.8284189678506
31	577	carbon dioxide	co2[env]	6.7498436919629
32	577	carbon dioxide	co2[env]	7.36635910185274
33	577	carbon dioxide	co2[env]	7.368940247335
34	577	carbon dioxide	co2[env]	7.39863473482803
35	577	carbon dioxide	co2[env]	7.40478333216077
36	577	carbon dioxide	co2[env]	7.44015249423231
37	577	carbon dioxide	co2[env]	7.39679911010309
38	577	carbon dioxide	co2[env]	7.26285538727167
39	577	carbon dioxide	co2[env]	7.27435044597931
3	577	carbon dioxide	co2[env]	7.76602753749525
40	577	carbon dioxide	co2[env]	7.27299037780567
41	577	carbon dioxide	co2[env]	7.26535864083333
42	577	carbon dioxide	co2[env]	7.27119865418725
43	577	carbon dioxide	co2[env]	7.27960878695834
44	577	carbon dioxide	co2[env]	7.17742841217618
45	577	carbon dioxide	co2[env]	7.07767761731559
46	577	carbon dioxide	co2[env]	6.94304787206523
47	577	carbon dioxide	co2[env]	6.85999975990037
48	577	carbon dioxide	co2[env]	6.7638620374688
49	577	carbon dioxide	co2[env]	6.64146556493037
4	577	carbon dioxide	co2[env]	7.90635488981163
50	577	carbon dioxide	co2[env]	7.03223333647775
51	577	carbon dioxide	co2[env]	6.87308638492263
52	577	carbon dioxide	co2[env]	6.70360195795738
53	577	carbon dioxide	co2[env]	6.58871263412833
54	577	carbon dioxide	co2[env]	6.41751345079118
55	577	carbon dioxide	co2[env]	6.32111183668971
56	577	carbon dioxide	co2[env]	7.31357035287651
57	577	carbon dioxide	co2[env]	7.36041442662943
58	577	carbon dioxide	co2[env]	7.40530228145509
59	577	carbon dioxide	co2[env]	7.42785916291705
5	577	carbon dioxide	co2[env]	7.98015653616847
60	577	carbon dioxide	co2[env]	7.4491475949592
61	577	carbon dioxide	co2[env]	7.45875166944998
6	577	carbon dioxide	co2[env]	8.0595406668139
7	577	carbon dioxide	co2[env]	8.11377637547661
8	577	carbon dioxide	co2[env]	7.31053152775313
9	577	carbon dioxide	co2[env]	7.3367334487932
10	577	cellulose	cellul[env]	0.00050795469480592
11	577	cellulose	cellul[env]	0.00050795469480592
12	577	cellulose	cellul[env]	0.00050795469480592
13	577	cellulose	cellul[env]	0.00050795469480592
14	577	cellulose	cellul[env]	0.00050795469480592
15	577	cellulose	cellul[env]	0.00050795469480592
16	577	cellulose	cellul[env]	0.00050795469480592
17	577	cellulose	cellul[env]	0.00050795469480592
18	577	cellulose	cellul[env]	0.00050795469480592
19	577	cellulose	cellul[env]	0.00050795469480592
1	577	cellulose	cellul[env]	0.00050795469480592
20	577	cellulose	cellul[env]	0.00050795469480592
21	577	cellulose	cellul[env]	0.00050795469480592
22	577	cellulose	cellul[env]	0.00050795469480592
23	577	cellulose	cellul[env]	0.00050795469480592
24	577	cellulose	cellul[env]	0.00050795469480592
25	577	cellulose	cellul[env]	0.00050795469480592
26	577	cellulose	cellul[env]	0.00050795469480592
27	577	cellulose	cellul[env]	0.00050795469480592
28	577	cellulose	cellul[env]	0.00050795469480592
29	577	cellulose	cellul[env]	0.00050795469480592
2	577	cellulose	cellul[env]	0.00050795469480592
30	577	cellulose	cellul[env]	0.00050795469480592
31	577	cellulose	cellul[env]	0.00050795469480592
32	577	cellulose	cellul[env]	0.00050795469480592
33	577	cellulose	cellul[env]	0.00050795469480592
34	577	cellulose	cellul[env]	0.00050795469480592
35	577	cellulose	cellul[env]	0.00050795469480592
36	577	cellulose	cellul[env]	0.00050795469480592
37	577	cellulose	cellul[env]	0.00050795469480592
38	577	cellulose	cellul[env]	0.00050795469480592
39	577	cellulose	cellul[env]	0.00050795469480592
3	577	cellulose	cellul[env]	0.00050795469480592
40	577	cellulose	cellul[env]	0.00050795469480592
41	577	cellulose	cellul[env]	0.00050795469480592
42	577	cellulose	cellul[env]	0.00050795469480592
43	577	cellulose	cellul[env]	0.00050795469480592
44	577	cellulose	cellul[env]	0.00050795469480592
45	577	cellulose	cellul[env]	0.00050795469480592
46	577	cellulose	cellul[env]	0.00050795469480592
47	577	cellulose	cellul[env]	0.00050795469480592
48	577	cellulose	cellul[env]	0.00050795469480592
49	577	cellulose	cellul[env]	0.00050795469480592
4	577	cellulose	cellul[env]	0.00050795469480592
50	577	cellulose	cellul[env]	0.00050795469480592
51	577	cellulose	cellul[env]	0.00050795469480592
52	577	cellulose	cellul[env]	0.00050795469480592
53	577	cellulose	cellul[env]	0.00050795469480592
54	577	cellulose	cellul[env]	0.00050795469480592
55	577	cellulose	cellul[env]	0.00050795469480592
56	577	cellulose	cellul[env]	0.00050795469480592
57	577	cellulose	cellul[env]	0.00050795469480592
58	577	cellulose	cellul[env]	0.00050795469480592
59	577	cellulose	cellul[env]	0.00050795469480592
5	577	cellulose	cellul[env]	0.00050795469480592
60	577	cellulose	cellul[env]	0.00050795469480592
61	577	cellulose	cellul[env]	0.00050795469480592
6	577	cellulose	cellul[env]	0.00050795469480592
7	577	cellulose	cellul[env]	0.00050795469480592
8	577	cellulose	cellul[env]	0.00050795469480592
9	577	cellulose	cellul[env]	0.00050795469480592
10	577	chloride	cl[env]	21.1613705687869
11	577	chloride	cl[env]	21.1613482505787
12	577	chloride	cl[env]	21.1613187084868
13	577	chloride	cl[env]	21.1612942589332
14	577	chloride	cl[env]	21.161494471569
15	577	chloride	cl[env]	21.1615005860325
16	577	chloride	cl[env]	21.1615085759189
17	577	chloride	cl[env]	21.1615155712743
18	577	chloride	cl[env]	21.16152726914
19	577	chloride	cl[env]	21.1615392865828
1	577	chloride	cl[env]	21.1614874779727
20	577	chloride	cl[env]	21.1615003855125
21	577	chloride	cl[env]	21.1615107300724
22	577	chloride	cl[env]	21.161523404071
23	577	chloride	cl[env]	21.1615336578647
24	577	chloride	cl[env]	21.1615494378456
25	577	chloride	cl[env]	21.1615644912669
26	577	chloride	cl[env]	21.1614970549885
27	577	chloride	cl[env]	21.1615052485128
28	577	chloride	cl[env]	21.161515691103
29	577	chloride	cl[env]	21.1615251637063
2	577	chloride	cl[env]	21.1614214022406
30	577	chloride	cl[env]	21.161541116051
31	577	chloride	cl[env]	21.1615576666623
32	577	chloride	cl[env]	21.1613987696171
33	577	chloride	cl[env]	21.1613338279496
34	577	chloride	cl[env]	21.1612640644707
35	577	chloride	cl[env]	21.1612136559517
36	577	chloride	cl[env]	21.1611461290334
37	577	chloride	cl[env]	21.1610916001734
38	577	chloride	cl[env]	21.1615256181951
39	577	chloride	cl[env]	21.1615480333235
3	577	chloride	cl[env]	21.1613861972132
40	577	chloride	cl[env]	21.1615700057108
41	577	chloride	cl[env]	21.1615852129014
42	577	chloride	cl[env]	21.1616058000731
43	577	chloride	cl[env]	21.1616232629243
44	577	chloride	cl[env]	21.1614376785001
45	577	chloride	cl[env]	21.1614084850787
46	577	chloride	cl[env]	21.1613821825013
47	577	chloride	cl[env]	21.1613662795468
48	577	chloride	cl[env]	21.1613488034595
49	577	chloride	cl[env]	21.1613381119504
4	577	chloride	cl[env]	21.1613559242516
50	577	chloride	cl[env]	21.1616701597445
51	577	chloride	cl[env]	21.1617886195385
52	577	chloride	cl[env]	21.1619062393583
53	577	chloride	cl[env]	21.1619862605601
54	577	chloride	cl[env]	21.1620903330436
55	577	chloride	cl[env]	21.162173633633
56	577	chloride	cl[env]	21.1615017354721
57	577	chloride	cl[env]	21.1615135983862
58	577	chloride	cl[env]	21.1615284913758
59	577	chloride	cl[env]	21.1615403470446
5	577	chloride	cl[env]	21.1613385837909
60	577	chloride	cl[env]	21.1615591389919
61	577	chloride	cl[env]	21.1615777287254
6	577	chloride	cl[env]	21.1613214268973
7	577	chloride	cl[env]	21.1613117022445
8	577	chloride	cl[env]	21.1614352401683
9	577	chloride	cl[env]	21.1614029411548
10	577	choline	chol[env]	0.0105823894751233
11	577	choline	chol[env]	0.0105823894751233
12	577	choline	chol[env]	0.0105823894751233
13	577	choline	chol[env]	0.0105823894751233
14	577	choline	chol[env]	0.0105823894751233
15	577	choline	chol[env]	0.0105823894751233
16	577	choline	chol[env]	0.0105823894751233
17	577	choline	chol[env]	0.0105823894751233
18	577	choline	chol[env]	0.0105823894751233
19	577	choline	chol[env]	0.0105823894751233
1	577	choline	chol[env]	0.0105823894751233
20	577	choline	chol[env]	0.0105823894751233
21	577	choline	chol[env]	0.0105823894751233
22	577	choline	chol[env]	0.0105823894751233
23	577	choline	chol[env]	0.0105823894751233
24	577	choline	chol[env]	0.0105823894751233
25	577	choline	chol[env]	0.0105823894751233
26	577	choline	chol[env]	0.0105823894751233
27	577	choline	chol[env]	0.0105823894751233
28	577	choline	chol[env]	0.0105823894751233
29	577	choline	chol[env]	0.0105823894751233
2	577	choline	chol[env]	0.0105823894751233
30	577	choline	chol[env]	0.0105823894751233
31	577	choline	chol[env]	0.0105823894751233
32	577	choline	chol[env]	0.0105823894751233
33	577	choline	chol[env]	0.0105823894751233
34	577	choline	chol[env]	0.0105823894751233
35	577	choline	chol[env]	0.0105823894751233
36	577	choline	chol[env]	0.0105823894751233
37	577	choline	chol[env]	0.0105823894751233
38	577	choline	chol[env]	0.0105823894751233
39	577	choline	chol[env]	0.0105823894751233
3	577	choline	chol[env]	0.0105823894751233
40	577	choline	chol[env]	0.0105823894751233
41	577	choline	chol[env]	0.0105823894751233
42	577	choline	chol[env]	0.0105823894751233
43	577	choline	chol[env]	0.0105823894751233
44	577	choline	chol[env]	0.0105823894751233
45	577	choline	chol[env]	0.0105823894751233
46	577	choline	chol[env]	0.0105823894751233
47	577	choline	chol[env]	0.0105823894751233
48	577	choline	chol[env]	0.0105823894751233
49	577	choline	chol[env]	0.0105823894751233
4	577	choline	chol[env]	0.0105823894751233
50	577	choline	chol[env]	0.0105823894751233
51	577	choline	chol[env]	0.0105823894751233
52	577	choline	chol[env]	0.0105823894751233
53	577	choline	chol[env]	0.0105823894751233
54	577	choline	chol[env]	0.0105823894751233
55	577	choline	chol[env]	0.0105823894751233
56	577	choline	chol[env]	0.0105823894751233
57	577	choline	chol[env]	0.0105823894751233
58	577	choline	chol[env]	0.0105823894751233
59	577	choline	chol[env]	0.0105823894751233
5	577	choline	chol[env]	0.0105823894751233
60	577	choline	chol[env]	0.0105823894751233
61	577	choline	chol[env]	0.0105823894751233
6	577	choline	chol[env]	0.0105823894751233
7	577	choline	chol[env]	0.0105823894751233
8	577	choline	chol[env]	0.0105823894751233
9	577	choline	chol[env]	0.0105823894751233
10	577	citrate	cit[env]	0.0040027781676709
11	577	citrate	cit[env]	0.00403105477455108
12	577	citrate	cit[env]	0.00407024662955195
13	577	citrate	cit[env]	0.0041038173869135
14	577	citrate	cit[env]	0.00387158007044597
15	577	citrate	cit[env]	0.00387811846166166
16	577	citrate	cit[env]	0.00388561811016127
17	577	citrate	cit[env]	0.00389109205397084
18	577	citrate	cit[env]	0.00389848348684286
19	577	citrate	cit[env]	0.00390475009281323
1	577	citrate	cit[env]	0.00386342366188572
20	577	citrate	cit[env]	0.00393111580941806
21	577	citrate	cit[env]	0.00398116119347684
22	577	citrate	cit[env]	0.00403699819582425
23	577	citrate	cit[env]	0.00407863417740829
24	577	citrate	cit[env]	0.00413806173708017
25	577	citrate	cit[env]	0.00419028944642898
26	577	citrate	cit[env]	0.00384541574348512
27	577	citrate	cit[env]	0.00383155400650589
28	577	citrate	cit[env]	0.00381386868458952
29	577	citrate	cit[env]	0.00380005260664138
2	577	citrate	cit[env]	0.00395152443638192
30	577	citrate	cit[env]	0.00377888669102407
31	577	citrate	cit[env]	0.00375927982187551
32	577	citrate	cit[env]	0.00388435391370081
33	577	citrate	cit[env]	0.00389863712138867
34	577	citrate	cit[env]	0.00391313464617186
35	577	citrate	cit[env]	0.0039227721856301
36	577	citrate	cit[env]	0.00393362119781296
37	577	citrate	cit[env]	0.00393952594789551
38	577	citrate	cit[env]	0.00372997709826098
39	577	citrate	cit[env]	0.00365188589767085
3	577	citrate	cit[env]	0.00398137481647023
40	577	citrate	cit[env]	0.00357755428549948
41	577	citrate	cit[env]	0.00352858828623225
42	577	citrate	cit[env]	0.00346662986646463
43	577	citrate	cit[env]	0.00341857532365059
44	577	citrate	cit[env]	0.00380048046319765
45	577	citrate	cit[env]	0.0037402221025519
46	577	citrate	cit[env]	0.00366843028166685
47	577	citrate	cit[env]	0.00361335366626248
48	577	citrate	cit[env]	0.00353564670617551
49	577	citrate	cit[env]	0.0034684872722868
4	577	citrate	cit[env]	0.00398777257787381
50	577	citrate	cit[env]	0.0037714004866328
51	577	citrate	cit[env]	0.00370105089832039
52	577	citrate	cit[env]	0.00362238154985905
53	577	citrate	cit[env]	0.00356653308424414
54	577	citrate	cit[env]	0.00349213966745185
55	577	citrate	cit[env]	0.00343073758886548
56	577	citrate	cit[env]	0.00387591741917474
57	577	citrate	cit[env]	0.0038845444437757
58	577	citrate	cit[env]	0.00389277310997711
59	577	citrate	cit[env]	0.00389827903622582
5	577	citrate	cit[env]	0.00397962768295818
60	577	citrate	cit[env]	0.00390421081651135
61	577	citrate	cit[env]	0.00390641973081673
6	577	citrate	cit[env]	0.00395144209511805
7	577	citrate	cit[env]	0.00391283323666805
8	577	citrate	cit[env]	0.00392406306259054
9	577	citrate	cit[env]	0.00396287122066945
10	577	co2+	cobalt2[env]	21.1613705687869
11	577	co2+	cobalt2[env]	21.1613482505787
12	577	co2+	cobalt2[env]	21.1613187084868
13	577	co2+	cobalt2[env]	21.1612942589332
14	577	co2+	cobalt2[env]	21.161494471569
15	577	co2+	cobalt2[env]	21.1615005860325
16	577	co2+	cobalt2[env]	21.1615085759189
17	577	co2+	cobalt2[env]	21.1615155712743
18	577	co2+	cobalt2[env]	21.16152726914
19	577	co2+	cobalt2[env]	21.1615392865828
1	577	co2+	cobalt2[env]	21.1614874779727
20	577	co2+	cobalt2[env]	21.1615003855125
21	577	co2+	cobalt2[env]	21.1615107300724
22	577	co2+	cobalt2[env]	21.161523404071
23	577	co2+	cobalt2[env]	21.1615336578647
24	577	co2+	cobalt2[env]	21.1615494378456
25	577	co2+	cobalt2[env]	21.1615644912669
26	577	co2+	cobalt2[env]	21.1614970549885
27	577	co2+	cobalt2[env]	21.1615052485128
28	577	co2+	cobalt2[env]	21.161515691103
29	577	co2+	cobalt2[env]	21.1615251637063
2	577	co2+	cobalt2[env]	21.1614214022406
30	577	co2+	cobalt2[env]	21.161541116051
31	577	co2+	cobalt2[env]	21.1615576666623
32	577	co2+	cobalt2[env]	21.1613987696171
33	577	co2+	cobalt2[env]	21.1613338279496
34	577	co2+	cobalt2[env]	21.1612640644707
35	577	co2+	cobalt2[env]	21.1612136559517
36	577	co2+	cobalt2[env]	21.1611461290334
37	577	co2+	cobalt2[env]	21.1610916001734
38	577	co2+	cobalt2[env]	21.1615256181951
39	577	co2+	cobalt2[env]	21.1615480333235
3	577	co2+	cobalt2[env]	21.1613861972132
40	577	co2+	cobalt2[env]	21.1615700057108
41	577	co2+	cobalt2[env]	21.1615852129014
42	577	co2+	cobalt2[env]	21.1616058000731
43	577	co2+	cobalt2[env]	21.1616232629243
44	577	co2+	cobalt2[env]	21.1614376785001
45	577	co2+	cobalt2[env]	21.1614084850787
46	577	co2+	cobalt2[env]	21.1613821825013
47	577	co2+	cobalt2[env]	21.1613662795468
48	577	co2+	cobalt2[env]	21.1613488034595
49	577	co2+	cobalt2[env]	21.1613381119504
4	577	co2+	cobalt2[env]	21.1613559242516
50	577	co2+	cobalt2[env]	21.1616701597445
51	577	co2+	cobalt2[env]	21.1617886195385
52	577	co2+	cobalt2[env]	21.1619062393583
53	577	co2+	cobalt2[env]	21.1619862605601
54	577	co2+	cobalt2[env]	21.1620903330436
55	577	co2+	cobalt2[env]	21.162173633633
